File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\811_Ольга.json,47AF0B41402F707A82D059A7E8AB3F62,"Ольга Дмитриевна - ""Ты же хочешь стать порядочным пионером?""","奥尔加·德米特里耶夫娜 - ""你想成为一名合格的少先队员吧？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\812_Семен.json,452888E14D3A71A745C84F9CB9C4E738,"""Она акцентировала внимание на слове «порядочным».""","""她特别强调了'合格'这个词。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\813_Семен.json,03FEB8434C247741D6E369A666B5B225,"Семён - ""Да… Конечно…""","谢苗 - ""是... 当然..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\814_Семен.json,5AF459114F6BF5398CE20AB8552A9CE9,"""На мгновение я задумался.""","""我愣了一下。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\815_Семен.json,7236087842B81D91F2DAAA9DB206B694,"Семён - ""Но ты-то не против?""","谢苗 - ""但是您不介意吧？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\816_Семен.json,34F783B64087DCA2C6033CADE5D5387E,"""Она как-то странно посмотрела на меня.","""她用一种奇怪的眼神看着我，眼神中夹杂着惊讶和某种委屈。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\817_Семен.json,ADA4387F492274E68675A99E4861FE86,"В её взгляде смешались удивление и что-то вроде обиды.""","""她用一种奇怪的眼神看着我，眼神中夹杂着惊讶和某种委屈。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\818_Ольга.json,6529D06E4762E5F67DD03B8C176C1B16,"Ольга Дмитриевна - ""Пионер должен уважать старших!""","奥尔加·德米特里耶夫娜 - ""少先队员应该尊重长辈！"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\819_Семен.json,8CC2EB6D431A39875C70BEBC7510372C,"""Грозно сказала Ольга Дмитриевна.""","""奥尔加·德米特里耶夫娜严厉地说道。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\820_Семен.json,9A9A97E441E2A5B707FDC589A759E4EB,"Семён - ""Должен, конечно, кто же спорит…""","谢苗 - ""当然应该，这谁说不是呢..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\821_Семен.json,162073804B54B52F70C17E9A579043BB,"""Пролепетал я в ответ, не понимая, что же не так.""","""我嗫嚅着回答，搞不清楚哪里不对劲。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\822_Ольга.json,681911D649269AD955A99F9876894B79,"Ольга Дмитриевна - ""Или ты?..""","奥尔加·德米特里耶夫娜 - ""还是说你...？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\823_Семен.json,B60C17B147046AC9DECAC592749E9393,"""Она пристально посмотрела на меня.""","""她盯着我看。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\824_Семен.json,D264867B45B045E4B4396AA0545FEDD0,"""От такого взгляда, расплавился бы и мифрил, выкованный в самых глубоких подземельях лучшими мастерами гномов.""","""这种眼神，连矮人工匠在最深的地下锻造出的秘银也会被它融化。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\825_Семен.json,68EEEAF542E5149F906B29A5E9A9AA23,"Семён - ""Что я?","谢苗 - ""我怎么了？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\826_Семен.json,7104D98B49FC4D171F1740991ABBA191,"Семён -  Да что не так-то?""","谢苗 - ""到底哪里不对？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\827_Семен.json,E75746824B812A84CA14B2BBC0CAD160,"""От обиды и непонимания я перешёл на тон выше.""","""我又委屈又困惑，声调不由得高了起来。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\828_Ольга.json,D57BC54D478E8851F341A68CC252B1E5,"Ольга Дмитриевна - ""Взрослых надо называть на Вы!""","奥尔加·德米特里耶夫娜 - ""跟大人说话要用您！"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\829_Семен.json,1472F2654FC9295D8B075687ADF38A62,"""Нет, конечно, в этом лагере много странного…","""这个营地里确实有很多奇怪的地方..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\830_Семен.json,DEEB04DF4D518B682647088E94057E9B,"Но эта девушка в лучшем случае на пару лет меня старше...""","""但这个女孩最多比我大几岁..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\831_Семен.json,EAADA1AA4E26080E71F4629216B32B61,"""А возможно, и младше даже...""","""也许还比我小..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\832_Семен.json,0CB4257C4A21D9B35C8DDFACEF743A03,"""Но я решил не спорить – хоть ещё пару минут назад язык бы не повернулся назвать вожатую особенно взрослой, надо признать, что крутым характером её природа не обделила.""","""不过我决定不争了——虽然刚才怎么也不觉得辅导员算是什么大人，但不得不承认她的性格相当强势。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\833_Семен.json,A292BD3440DA5D850DAC699FAAA03062,"""Да и с любым характером в моём положении спорить не пристало.""","""而且以我现在的处境，不管对方是什么性格，都不适合争论。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\834_Семен.json,B67E4EF74AFD6B7AA66A14AADA29BBDF,"Семён - ""Как скажете…""","谢苗 - ""遵命..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\835_Семен.json,EA15EE5B48897C30D3828A9DEDA40855,"""Промямлил я.""","""我嘟囔道。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\836_Ольга.json,16AEEAEF4F681AD5980F25A0E88D88D8,"Ольга Дмитриевна - ""Так-то лучше!","奥尔加·德米特里耶夫娜 - ""这才对嘛！"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\837_Ольга.json,B47163F3477F59FFD3342A8C17CA1AB9,"Ольга Дмитриевна - Вот так и должен вести себя порядочный пионер!""","奥尔加·德米特里耶夫娜 - ""一个合格的少先队员就该这样！"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\838_Ольга.json,4E32A7324D24B88E5FB0CFB229428ED5,"Ольга Дмитриевна - ""А теперь спать!""","奥尔加·德米特里耶夫娜 - ""现在去睡觉！"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\839_Семен.json,21327D2E491921A58D1D8FA531E6235E,"""По правде говоря, я не хотел становиться ни порядочным, ни беспорядочным пионером.(важное)","""说实话，我既不想成为合格的少先队员，也不想成为不合格的少先队员。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\840_Семен.json,866D86204C6CE4E6858A8CB6FB7EE2CB,"Ни даже стохастическим...""(важное)","""甚至连随机的都不想...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\841_Семен.json,667A2A314B618E586D3BB7AD8F8D394E,"""Да и вообще пионером становиться ещё вчера в мои планы никак не входило.""(важное)","""而且，昨天我根本就没有打算成为任何一种少先队员。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\842_Семен.json,A341BD944D6A56D6E6230987202DD35B,"""Но а какой у меня выбор?""(важное)","""但是我有什么选择呢？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\вечер_в_домике\843_Семен.json,9F4375FA426106D112CB6780D59E2616,"""«Не хочешь – заставим» – кажется, именно этим девизом планировала руководствоваться Ольга Дмитриевна.""","""'不愿意也得愿意'——奥尔加·德米特里耶夫娜看起来就是打算用这个原则来管理我的。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\395_Семен.json,DDB014864891E86E61364EA21FA87890,"""И мы вновь оказались на площади.""(важное)","""于是我们又回到了广场上。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\396_Семен.json,2F579D784169E0D3A4E428AC58469D4C,"""Будто в этом лагере других мест нет...""(важное)","""好像这个营地里就没有别的地方似的...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\397_Семен.json,D8C1EC6643636B020A5E65A36618B80E,Там на одной из лавочек сидела Лена и читала какую-то книжку.(важное),"""那里，其中的一个长椅上坐着一个女孩儿正在读书，就是刚才那个双马尾的女孩。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\399_электроник.json,CC2540DD465DD88764B84BB2537D7330,"Электроник - ""Лена, привет! Это новенький, Семён, знакомься!""","电子小子 - ""列娜，你好！这位是新来的，谢苗，认识一下！"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\400_Семен.json,2D19CF11475503464EE5089DD58DE185,"""Бойко начал он.""","""他开始介绍。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\401_Семен.json,B598A3E047A45DCF1A8E108C6719A68F,"Семён - ""Привет.","谢苗 - ""你好。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\402_Семен.json,AEB49626479BF7609BE5498C6212C51C,"Семён - Ну, мы уже заочно знакомы.""","谢苗 - ""嗯，我们已经见过面了。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\403_Лена.json,B4DF69D4405612668AF611AD4D2E2745,"Лена - ""Да…""","列娜 - ""嗯..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\404_Семен.json,E08E76C145F1B358B55F4F8908F99A1D,"Она на секунду оторвала глаза от книжки, посмотрела на меня, покраснела и вновь принялась за чтение, словно не замечая, что мы всё ещё здесь.""","""她仅仅把头从书本上抬起来一秒钟，看了我一眼，脸一下子红了，然后继续埋头读书，好像我和电子小子不存在一样。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\405_электроник.json,DEFA2A614DE5E984A767989DC5B2C623,"Электроник - ""Ладно, пойдём дальше.""","电子小子 - ""好吧，咱们走。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\406_Семен.json,067C86F34320E16E0720A59A9A171D98,"""Я было удивился, что всё «знакомство» ограничилось парой слов, но потом решил, что так и надо.","""我心想这就完成了'认识'感觉有点奇怪，不过后来一想，也许就该是这样。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\407_Семен.json,1056AF30446D59AB1C8F35A16CA95D73,Неуёмная активность Электроника и скромность Лены – не лучшее сочетание.,"""电子小子的活泼好动和列娜的安静寡言确实不是特别好的一对。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_лена_1день\408_Семен.json,75A9CDD74D4D6FB0B67360AF85A92C4E,"""Семён - ""Пойдём.""","谢苗 - ""走吧。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\380_Семен.json,9D42227E433522CA95BCF2908B77A91B,"""Проходя через местный «жилой квартал», я увидел идущего навстречу мне пионера.""(важное)","""穿过当地的住宅区，迎面走过来一个少先队员。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\381_Семен.json,E1D585FB455BF8D1AA79C18B797AA5F5,"""Именно пионера, а не пионерку – и в этом царстве амазонок есть мужчины.""(важное)","""而且居然是男的，原来这个梦幻的国度里也是有男性的呀。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\382_электроник.json,9D91F31F4DBC726E4B733E8719DC1DBF,"(Электроник) - ""Привет, ты новенький, наверное, Семён, да?""","（电子小子）- ""你好，你是新来的，叫做谢苗对吧。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\383_Семен.json,6947B28F44FA758F75DFB29DDCD7F1E6,"Семён - ""А ты откуда…""","谢苗 - ""你是怎么...？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\384_электроник.json,673E16D545563201DF0670BCAF14729A,"(Электроник) - ""Да уже все знают! Я, кстати, Электроник. Настоящий. Можешь меня так и звать.""","（电子小子）- ""大家都知道啦，对了我叫作电子小子，现实版的哦，这么叫我就行。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\385_Семен.json,EE08F543470125E301FBDBAA229D27E7,"""Электроник. Настоящий. Маразм крепчал…""","""电子小子...现实版，这个世界已经疯狂的让我无语了。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\386_Семен.json,EFC4E8534A0CBD97C319AEA7AF1FF880,"Семён - ""Ясно…""","谢苗 - ""好吧..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\387_электроник.json,4E7CE19A4520467BE9C38FBD8B9306F9,"Электроник - ""Ульянка меня ещё Сыроежкой зовёт.""","电子小子 - ""乌里扬卡管我叫起司酱。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\388_Семен.json,C5683FC84B8441D3C7659FBCEEA0C6F5,"Семён - ""Сыроежкой?""","谢苗 - ""起司酱？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\389_Семен.json,A5FCD6684E81246EBFDAAE9FD06F4912,"""Не подосиновиком?""","""面包上的？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\390_электроник.json,BE4D4A904AAB46FF1F89ACAF9856A6DC,"Электроник - ""Фамилия у меня такая – Сыроежкин.""","电子小子 - ""因为我的姓是起斯科夫。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\391_Семен.json,3725B258453C4FFFB2A153B3C2C69AE6,"Семён - ""Ясно…""","谢苗 - ""哈..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\392_электроник.json,2DAD29174DCA78BA6141539575A4065C,"Электроник - ""Давай я тебе тут всё покажу!""","电子小子 - ""我带你转转吧！"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\393_Семен.json,3F18C68E426B2A53CC7EC98E98A3531A,"""Я согласился, так как изучать окрестности одному куда дольше.""","""因为自己在陌生的地方瞎转太费时间了，所以我接受了他的邀请。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\встреча_сэелектроником\394_Семен.json,E2967EAD4BEC24FB0902108D102DE6DF,"Семён - ""Ладно, давай.""","谢苗 - ""好吧，咱们走。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\300_Семен.json,413E384A4A3D755901B1E09F53AAF019,"""Мы шли сквозь ряды почти одинаковых строений, некоторые из которых напоминали пузатые пивные бочонки, а иные – хозяйственные сараи.""(важное)","""我们穿过一排排看上去都差不多的小屋，有的看起来像是大号的酒桶，还有的像是储藏室。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\301_Семен.json,A73197754F9682283665F09194A8B7AB,"""Наконец Славя остановилась перед небольшим одноэтажным домиком.""(важное)","""最后，斯拉维娅在一座稍小一点的屋前停了下来。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\302_Семен.json,F2C97EFE4DB478EDABE9139A16E5AF17,"""Словно картина художника: выцветшая, местами облупившаяся от старости краска сверкала на солнце, приоткрытые ставни еле заметно качались на ветру, а по краям росли огромные кусты сирени.""","""看起来像是一件艺术作品：淡去的油漆，分布着零星破损的外墙，在阳光下闪闪发光，百叶窗微微打开，缓缓地随风摆动，两侧生长着茂密的紫色树丛。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\303_Семен.json,CB8EEB374CE31A4377A9329CC27C9130,"""Казалось, что эта ветхая хижинка словно утопает в пурпурном бархатном шторме, а сирень, как стихия, неотвратимо уничтожает жилище вожатой.""","""破败的屋子好像要被紫色的天鹅绒淹没一般，不可思议的紫色，作为其中的主力，无情的包围着辅导员的小屋。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\304_Славя.json,B3B9C9944EA7BE8AE446EEBDC524E7A4,"Славя - ""Что стоишь? Пойдём!""","斯拉维娅 - ""你在这里愣着干什么？快走啊。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\305_Семен.json,C0DC164542FA5BFFA86DB68C4021B639,"""Славя вывела меня из раздумий.""","""斯拉维娅打断了我的白日梦。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\306_Ольга2.json,C40E1D784906966CCC9655871F8604C1,И хватит издветься над леной(важное),"""不要再戏弄列娜了...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\307_Семен.json,F9906AC14D218F9B4A5235A76485F7D7,"""Реной?!""(важное)","""蕾娜？！（礼奈？！）""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\308_Семен.json,9A30A7CB42516469A75D0693C04ADB7E,"""Кажется, в домике кто-то есть.""(важное)","""好像有人在里面。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\309_Семен.json,145157D247F5A48A8710D0B9F9EA815C,"""И точно, через мгновение дверь распахнулась, оттуда выбежала Ульяна и пронеслась мимо, всё так же хитро улыбаясь.""(важное)","""没错，过了一会儿门打开了，是乌里扬娜，她又带着淘气的笑容跑了过去。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\310_Семен.json,67AA079A474AE0D9AA7976BA84DDA230,"""За ней вышла девочка с хвостиками.""(важное)","""双马尾女孩儿跟着走了出来。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\311_Славя.json,277C180A47B3A3474E3957BB72C23E33,"Славя - ""Лена, не обижайся ты на неё!""","斯拉维娅 - ""别在意，列娜！"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\312_Семен.json,4957494C44D5FA71E00AB29F62ED4C49,"""Значит, её зовут Лена…(важное)","""所以说她的名字叫做列娜...还好不是蕾娜的说...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\313_Семен.json,26352E3F40C4A09719CD9F8A5A24BC75,"у не Рена, и на том спасибо!""","""还好不是蕾娜的说..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\314_Лена.json,C97B4783419AEBD0BEF1148248B3CEF9,"Лена - ""Да я не…""","列娜 - ""可是我不..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\315_Семен.json,ECE260EA48E36EC0422DFAAA8060288A,"""Она не закончила фразу, покраснела и быстрыми шагами направилась в сторону площади.""(важное)","""她话没有说完就红着脸跑向了广场。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\316_Семен.json,E7D29C254C11045D952E139CAC663FD0,"""Я почему-то захотел обернуться и проводить её взглядом, но Славя сказала:""(важное)","""不知为何我想跟着看看她，可是这时斯拉维娅对我说：""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\317_Славя.json,53608041460EF25D07E781896D2C0FF7,"Славя - ""Пойдём.""","斯拉维娅 - ""跟我来。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\318_Семен.json,5D6A77964A1E23243578BB924708E2D2,"""Мы зашли в домик.""","""我们进入了小木屋。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\319_Семен.json,B23350084B9095235895FE9652E65920,"""Внутри он выглядел примерно так, как я себе его и представлял: две кровати, стол, пара стульев, простенький ковёр на полу, шкаф.""","""房间内部的陈设和我想象差不多：两张床、几把椅子、一张书桌、一个衣柜、还有地上铺着的简朴的地毯。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\320_Семен.json,8A07BF4D4D9D2B2DD891FB90FF2EE704,"""Ничего особенного, но при этом создавалось ощущение домашнего уюта, хотя в плане порядка эта комнатка недалеко ушла от моей квартиры.""","""没什么特别的，像家一样温暖舒适，虽然整洁程度上和我自己的房间有一拼。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\321_Семен.json,A275AB614D2CCE13D96BCA9821236F94,"""Возле окна стояла девушка лет двадцати пяти на вид.""","""窗户那里站着一个大概25岁的女孩子。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\322_Семен.json,4952E28D4F1A955B1E61F7B9E39A7C12,"""Внешностью вместе с фигурой её природа не обделила...""","""大自然赐予了她天使一样的身材和美貌..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\323_Семен.json,0E86FBA249860AB3300D8886650AEB0C,"""Хоть одна вещь в этом пандемониуме не может не радовать – это красота его обитателей.""","""现在至少在这个魔界里有一件事能让我打起精神来：此地似乎盛产漂亮的小姑娘..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\324_Ольга.json,4F72C0834F98314325C268860CA6F1B7,"Вожатая ""Пришёл-таки!","辅导员 - ""你终于来了！"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\325_Ольга.json,7E90F14241D1D4055C7FCBAB5828BC67,Вожатая Отлично,"辅导员 - ""太好了！"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\326_Ольга.json,36F79E544C3F0EC6003655B3FF957103,"Вожатая Меня Ольга Дмитриевна зовут, я вожатая.""","辅导员 - ""我的名字叫做奥尔加·德米特里耶夫娜，我是夏令营的辅导员。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\327_Семен.json,34564ADD4300F15517FCBE9F04ED7BD0,"Семён - ""Очень приятно, Семён.""","谢苗 - ""幸会，我叫谢苗。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\328_Семен.json,43E53B60478BA2B66D8D66A3FD08C772,"""Я решил говорить так, словно всё происходящее совсем меня не удивляет.""","""我尽量装出一副没事的样子回答问题。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\329_Семен.json,E1D1D45D426DB6F68E5C7583DD5C42F0,"""Она подошла ближе.""","""她往前凑了凑。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\330_Ольга.json,8421AF0E4D534D9F72D1139817B83441,"Ольга Дмитриевна - ""Мы тебя с утра ждём.""","奥尔加·德米特里耶夫娜 - ""我们打早上就盼着你来呢。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\331_Семен.json,CFA791EB443031747EB47393E253E638,"Семён - ""Ждёте? Меня?..""","谢苗 - ""你们，在等着我？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\332_Ольга.json,853DD5BA4C1407BD8234968C1B02EBBA,"Ольга Дмитриевна - ""Да, конечно!""","奥尔加·德米特里耶夫娜 - ""是的，当然了！"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\333_Семен.json,DB4DDA0149EDC8C9329B268DEA2E6048,"Семён - ""А когда автобус следующий будет, а то я…""","谢苗 - ""请问下一班公共汽车几点到呀，你看，我..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\334_Ольга.json,D2D4E9FE4921BED23194899CCA47F0E8,"Ольга Дмитриевна - ""А тебе зачем?""","奥尔加·德米特里耶夫娜 - ""你需要坐下一班车吗？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\335_Семен.json,644B6F2149F6CBA9A8CEB3BFBBE1D0F2,"""Действительно, зачем мне…""","""哇，对喔，我为什么要坐..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\336_Семен.json,85B8C4DE43CD920E6F0D5AAC05F59979,"""Похоже, прямые вопросы задавать не стоит – они могут вызвать совсем не ту реакцию, что мне бы хотелось.""","""看来我不能问的太直接：那样往往得不到想要的答案。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\337_Семен.json,68967AE24B1F2ACE3C8E559D66DFAABF,"""Да и ответы я вряд ли получу.""","""我越来越这么怀疑。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\338_Семен.json,21F3C7764E62309B6880A7B175BA07EF,"""Нет, просто интересно…""","""没啥，只是好奇..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\339_Семен.json,BB90A08F4615F043047FD881967FB2BD,"Семён - ""А кстати, где мы точно находимся?","谢苗 - ""话说，我们的具体位置是哪里呀？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\340_Семен.json,8899BBD3450F73FB3E385BB85FD08432,"Семён - Ну, адрес там?""","谢苗 - ""我们的寄信地址，我是说。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\341_Семен.json,21E247FF4D4BB58B819649BFFD401D2B,"Семён - ""Я родителям хотел письмо написать, что удачно добрался.""","谢苗 - ""我想给父母写封信报个平安。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\342_Семен.json,5B917CC649B08A863AE7CA84A21CD906,"""Мне почему-то отчаянно казалось, что удастся что-нибудь выяснить, если буду подыгрывать им.""","""我总觉得如果死马当成活马医，跟他们瞎白话白话，也许就能问出点什么隐情也说不定。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\343_Ольга.json,4BFADCD54DC6260F3FB58580097CD961,"Ольга Дмитриевна - ""Так мне твои родители полчаса назад звонили! Тебе привет передавали.""","奥尔加·德米特里耶夫娜 - ""这样啊，可是你的父母半个小时之前刚刚打来电话，托我向你问好呢。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\344_Семен.json,21A9D9C24AE055753845AAAE275C6FB7,"""Вот это номер…""","""好吧，这可不在计划之内。..."""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\345_Семен.json,D2A757D04018CFD6A4737C8BC89C2373,"""Значит, можно им позвонить, а то я перед отъездом забыл сказать кое-что?""","""那么，我能给他们打电话吗？我出门之前有点事情忘了说。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\346_Ольга.json,5ABBE9A6457DA2C4D370D6BFBF644BD9,"Ольга Дмитриевна - ""Нет.""","奥尔加·德米特里耶夫娜 - ""不行。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\347_Семен.json,54B452D04542683C8A69D4B9248480DB,"""Она мило и непринуждённо улыбнулась.""","""她很自然地莞尔一笑。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\348_Семен.json,B43CBE90446C122989E7CE8B339398C2,"Семён - ""И почему?""","谢苗 - ""为什么呀？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\349_Ольга.json,18E8770F4C3BAE01EB833E93AA192DCB,"Ольга Дмитриевна - ""А у нас телефона нет.""","奥尔加·德米特里耶夫娜 - ""我们这里没有电话。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\350_Семен.json,B74167394255C1FE359459A598BB12E7,"Семён - ""Так как же они сюда позвонили?""","谢苗 - ""那我爸妈是怎么打的电话呀？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\351_Ольга.json,0BE49A6E47BBFFA2B97DF8826487A544,"Ольга Дмитриевна - ""Я только из райцентра вернулась, там с ними и поговорила.""","奥尔加·德米特里耶夫娜 - ""我刚刚从城镇中心回来，是在那里和他们谈的话呦。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\352_Семен.json,0A93332745AF5D0891A08E9FCEA2A6A8,"""Ах, вот так, значит?""","""好吧，原来如此。"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\353_Семен.json,444B84AA4ACD59472A37DD9A916F6AFC,"Семён - ""А мне можно как-нибудь в этот райцентр?""","谢苗 - ""那能不能问一下我要怎样去到城里呢？"""
Everlasting_summer\Content\main\звуки\озвучка_1_день\домик\354_Ольга.json,C5F0E9CB4E347CFC7E1752A1C275BDA9,"Ольга Дмитриевна - ""Нет.""","奥尔加·德米特里耶夫娜 - ""不行的。"""
