File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_474_семен.json,92E3E74A4C002357D2BCF7A405E62D55," ""Она рассмеялась.""","""她笑着说道。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_475_семен.json,D2BED68E4AA9FFCEA3FA838CC7EA9052," Семён - ""Неправдоподобно как-то…""","谢苗 - ""真是一个神奇的故事啊..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_476_семен.json,594425C74D31FC8185C6D19250237551," Мысли - ""Впрочем, в этом лагере что угодно может быть правдой.""","内心 - ""不过在这个夏令营里什么不可能呢？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_477_славя.json,B4908DCD4962B8605E3375A27D238D7D," Славя - ""Да, наверное…","斯拉维娅 - ""是哈..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_478_славя.json,A93794F64EC83903CCDD87AA2351E048,"Славя - Сейчас не время для шуток!""","斯拉维娅 - ""不过现在可不是开玩笑的时间！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_479_семен.json,881F6CCD49A7825C2DAD61BC1ABE4594," Семён - ""Не грусти!","谢苗 - ""别灰心！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_480_семен.json,5F0D57574D6C5277E7CDE192A623ABE9," Семён - Найдётся он!""","谢苗 - ""咱们会找到他的！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_481_славя.json,5A0FDFF54092D73B951DE1A650C3A5C0," Славя - ""Надеюсь…""","斯拉维娅 - ""希望如此..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_482_семен.json,923050AF4AEA4352C69E508FD8DB1301," ""Славя улыбнулась.""","""斯拉维娅笑了。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_483_славя.json,1207697546365BCA7A2DCE9A8D4B6E10," Славя - ""Ладно, у меня ещё кое-какие дела.""","斯拉维娅 - ""嗯，我还有一些事情。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_484_семен.json,0CA1863449D00C5BFFFE9482D585636A," Семён - ""Увидимся.""","谢苗 - ""等会儿见。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_485_семен.json,1820B761479938A34BE67397A9E916A9," ""Она ушла, а я ещё некоторое время стоял и разглядывал кладовку кружка кибернетиков.""(важное)","""她离开了，不过我又看了一会儿机器社团的的衣柜。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\07_Домик_Ольги_Дмитриевны\д4_486_если_это_первая_локация_обхода\д4_486_семен.json,D62F3DA144A8815569D853AF2BF7EFE6,"""Однако активность Слави меня так вдохновила, что я решил поискать ещё где-нибудь.""(важное)","""然而我被斯拉维娅的异想天开感染了，决定也去什么地方找一找。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_487_семен.json,014510D5401EC3BA8679EBAD786CB24A,"Мысли - ""Может, Шурику захотелось пособирать камни у воды.""(важное)","内心 - ""也许舒里克想要在水边捡石头。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_488_семен.json,F95EB9F547136E21E10C3681E423A97C," Мысли - ""В крайнем случае я найду там его хладный труп…""(важное)","内心 - ""最糟糕的情况我可能会找到他的尸体...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_489_семен.json,05FA70ED41E8A8F8A647C9B14C8F8636," Мысли - ""Впрочем, до такого дойти не должно!""(важное)","内心 - ""不过我确定肯定不会那样的！""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_490_семен.json,C1AE456642C0C35D45A073B6646776FF," ""Я проходил по площади, как вдруг меня кто-то окликнул.""(важное)","""当我穿过广场的时候有人叫住了我。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_491_алиса.json,399D02EC44D08A368F19A4A7FA7EE286," Алиса - ""Подожди!""","阿丽夏 - ""等一下！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_492_семен.json,A43FB1204BEAB44773E3EDB773C8968D," ""Алиса подошла и улыбнулась.","""阿丽夏走过来笑着。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_493_семен.json,9A3A4CC348BEA7608AD9ACA5301814D3,"Я сразу почуял подвох.""","""我突然感觉到前方有陷阱。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_494_алиса.json,7563F9744271F60B4E9EFFAD18EFC95D," Алиса - ""Куда путь держишь?""","阿丽夏 - ""你准备去哪里？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_495_семен.json,76DBFEC34FBED4BCA9EB21AE47ED5D4E," Семён - ""Шурика ищу…","谢苗 - ""我在找舒里克..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_496_семен.json,4E983CC34DCBF125C1170E9AB0E96B66,"Семён - Ольга Дмитриевна попросила.""","谢苗 - ""奥尔加·德米特里耶夫娜要求我去的。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_497_алиса.json,FCBD365343BD18C0EFCCBE8FFF678A8A," Алиса - ""И как, интересно?""","阿丽夏 - ""那么怎么样？一颗赛艇？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_498_семен.json,23F03BF74695EDAD35DBBE945C11D599," ""Она пристально посмотрела мне в глаза, из-за чего я смутился и отвёл взгляд.""","""她盯着我的眼睛，我尴尬的扭过头去。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_499_семен.json,95B2C27F4F85A8486C3E508C09BE3A8B," Семён - ""Да не то чтобы очень…","谢苗 - ""那倒没有..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_500_семен.json,0F047A0A4555BCA2C1F7639347F92281,"Семён - Но человек всё-таки пропал!""","谢苗 - ""不过你懂的，一个失踪的少先队员。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_501_алиса.json,24BA38944B917292F0EBE6A0707F2E94," Алиса - ""Ну, ты же не будешь впадать в панику из-за такой мелочи?""","阿丽夏 - ""你没有担心这么一件小事吧？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_502_семен.json,F07760B74FEDCC6F8251E2AC49C22C3F," Семён - ""Ты о чём?""","谢苗 - ""什么意思？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_503_алиса.json,EC04074942FF751B96817F9D7E713978," Алиса - ""Прошло всего несколько часов.","阿丽夏 - ""只过了几个小时。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_504_алиса.json,BB58005F4034239237CD2983496CCA22,"Алиса - Может, загулял…""","阿丽夏 - ""也许他只是散步的时候忘记了时间..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_505_семен.json,6F1B729846FC1A9290A0B39EFCCB545B," ""Конечно, я был согласен с ней, но вида не подал.""","""当然我也有这个想法，不过我不想和她说。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_506_семен.json,73E47ECF4B7A6F979297B8B591A67BA2," Семён - ""Да, верно.","谢苗 - ""是啊。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_507_семен.json,B5D4427D495ADA92B003DF80C2832FE6,"Семён - Но всякое может быть…""","谢苗 - ""不过谁知道到底发生了什么呢..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_508_алиса.json,BC00F51140692B8BD3022C9FEEFEBBAE," Алиса - ""Давай я тебе помогу!""","阿丽夏 - ""让我帮帮你！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_509_семен.json,EA33915B4991E72397D0368C05E17E2B," Семён - ""Эээ… Чем это?""","谢苗 - ""唔...帮什么？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_510_семен.json,B6EF69F44740A112F6293A821C83051D," ""Я насторожился.""","""我保持警惕。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_511_алиса.json,AE46C17A455556A2AC68CD97C08B76DC," Алиса - ""Шурика искать!""","阿丽夏 - ""帮你找到舒里克啊！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_512_семен.json,D3AB689D4AFE8177CA6213B4135447B7," Семён - ""Да я и сам бы…""","谢苗 - ""哇，可是我没问题的..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_513_алиса.json,9E06C76E45A42526365E91A5411E6019," Алиса - ""Да брось ты!""","阿丽夏 - ""哎呀，来吧"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_514_семен.json,DEEC35194B2DAC8CC6F362A33EBEA29B," ""Она опять как-то недобро улыбнулась.""","""她对我笑着，不过这笑容里肯定有鬼..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_515_семен.json,61F6180942C26860373730AEDE6656BF," ""Нет, улыбка её была вполне милой, но мне почему-то упорно казалось, что ничего хорошего за ней не скрывается.""","""本来她的笑容很可爱，不过我总觉得里边藏着什么。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_516_семен.json,84ACFD4E42C1C1D8EE2675AB1AE0367F," Семён - ""Ну, если ты настаиваешь…""","谢苗 - ""好吧，如果你一定要坚持的话..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_517_семен.json,785FDA614DA1621EC48695A1183B5869," ""Пока что я не мог понять, что она замышляет, а веской причины для отказа не находилось.""","""因为我并不了解她究竟有什么阴谋所以没有什么实质性的理由来拒绝。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_518_алиса.json,F04B24604173F0C6675A18A8E7905A41," Алиса - ""Только сначала мне надо домой забежать взять кое-что.""","阿丽夏 - ""不过走之前我需要回家找点东西。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_519_семен.json,D0BF6914462E4280069F4ABB93B68C4E," Семён - ""Хорошо, я подожду.""","谢苗 - ""好吧，我等着你。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_520_алиса.json,2AF4D60149AD9C78CF334585253BA039," Алиса - ""Да что ты стоять будешь! ","阿丽夏 - ""你在那里站着干什么？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_521_алиса.json,AA45185249C52E9DBDE263B2245DA080,"Алиса - Пойдём со мной!""","阿丽夏 - ""我们一起走吧！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_522_семен.json,3AA8998D4C672087F32B58BEF8A3CAF1," Семён - ""Ладно…""","谢苗 - ""好吧..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_523_семен.json,08267712492C59BE561DD8B22582905C," ""Мы подошли к домику Алисы.""","""我们来到了阿丽夏的房间。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_524_семен.json,C5F15A0247080D76DB21848F65C35CBA," ""Он бы походил на все остальные домики пионеров, если бы не Весёлый Роджер на двери.""","""看起来和其他的房间没什么两样，如果不算上门上的海盗旗的话。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_525_алиса.json,34BD0CF942B3B5573EFFD68B72B2D989," Алиса - ""Кстати, моя соседка – Ульянка.""","阿丽夏 - ""顺便说，乌里扬卡是我的室友。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_526_семен.json,90165F3B4520A5EF0BDDCD9D54BC6A96," Семён - ""Окей.""","谢苗 - ""OK..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_527_семен.json,3474380B44FB50AF9DF22290CE79E8A8," ""Мы зашли.""","""我们走进了房间。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_528_семен.json,394F11414FA7336FC8526F853B6D1345," ""Внутри царил полнейший беспорядок, и мне сразу вспомнилась моя старая квартира.""","""里边的一片混沌让我想起了自己的旧房间。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_529_семен.json,F283F37A4A33BD285228259AEC6F7107," Мысли - ""Впрочем, почему «старая»…""","内心 - ""不过我为什么要加上“旧”..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_530_семен.json,E173DE644958FBE8274298976E53036D," ""Вообще, я совсем по-другому себе представлял девчачьи комнаты: белоснежные простыни на кроватях; стены, пол и потолок сверкают; нигде ни пылинки.""","""总的来说我想象中的女生房间是不一样的：雪白的床单，墙壁，地板和房顶熠熠生辉，洁白无暇。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_531_семен.json,4C67E584423CD424F7CE6E85A2C221BE," Мысли - ""Но если учесть, что здесь живут две самые «образцовые» пионерки…""","内心 - ""虽然是想想两个最“模范”的少先队员住在这里..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_532_семен.json,B68F3FD44AB6B741B85CC7883302B9D1," ""Некоторое время мы просто стояли молча.""","""我们沉默的站了一会儿。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_533_семен.json,915A9A37410BFCB5584B30A94B69C877," Семён - ""И что ты хотела взять?""","谢苗 - ""你需要拿什么？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_534_алиса.json,50CE067F4D20CDD0309F22ABFEA896B3," Алиса - ""А?""","阿丽夏 - ""哈?"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_535_семен.json,FD30A1E94202B2B9286F3083750AB985," ""Кажется, я вывел Алису из раздумий.""","""看起来我打断了阿丽夏的思考。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_536_алиса.json,39FBCA4A4CE404B7E223678C77765F0E," Алиса - ""Да…","阿丽夏 - ""啊..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_537_алиса.json,ADC115E24B56F5620FF65BBBEC5076EA,Алиса - На самом деле это не здесь…,"阿丽夏 - ""事实上不在这里..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_538_алиса.json,46D104E34274025DA288A1943710C7EB,"Алиса - Подожди, я быстро!""","阿丽夏 - ""等一下，我马上回来。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_539_семен.json,53EA789E42288EA126D31D815BA45DDF," ""Она улыбнулась и убежала.""","""她笑着走了出去。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_540_семен.json,372862E94AF1F82320BD22BC77B13DD4," Мысли - ""Что-то она какая-то рассеянная сегодня.""","内心 - ""她今天看起来很不靠谱。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_541_семен.json,2764858045AC94509ADA9886879DD57B," ""Я принялся разглядывать комнату.""","""我开始检查整个房间。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_542_семен.json,499CA3A44A1AAAA137D1AC86E09EA2FA," ""Нельзя сказать, что создавалось впечатление того, что здесь недавно случился погром, но беспорядок был порядочный.""","""不知道这里是不是经历过地毯式轰炸还是什么的，总之是一片狼藉。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_543_семен.json,7EE2A69848E979AE5A43CE91D3038965," Мысли - ""Получается, я ещё не самый ленивый и неаккуратный человек в мире – раз уж всего за одну смену в лагере можно развести такой бардак.""","内心 - ""不过看看这一个少先队员搞出来的糟糕场面，我可以确定自己不是世界上最邋遢的人。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_544_семен.json,0F9CCB7B44E09EC54F1AEE8262B48870," ""Убранство моей квартиры всё же создавалось годами!""","""我的公寓可是花了几年的时间装修好的！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_545_семен.json,7486834E42916344C87BB287355137A6," ""Я не думал ни о чём конкретно, а просто осматривал домик Алисы.""(важное)","""我没有特别的想什么事情，只是向房间的四周看去。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_546_семен.json,0C61A2D94880869F0F2764BC64C144E5," ""Плакаты советских артистов, какие-то книжки на полках, всякая бытовая мелочёвка…""","""苏联艺术海报，书架上有一些书，还有各种居家小工具..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_547_семен.json,F36D8517492BFAB56662F9AAF67B2483," ""И тут я понял, что всё не так!""(важное)","""然后我突然意识到事情不对劲！""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_548_семен.json,039BE3344358FA116637CFAAFD2731F0," Мысли - ""В ближайшее время должно что-то случиться!","内心 - ""有什么事情要发生了！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_549_семен.json,EEC5EFF8410DF2777B54C8A822C09C36,"Что-то плохое!""","""不好的事情！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_550_семен.json,E8734D6844286048D1DF1B9F01C299DF," Мысли - ""Почему Алиса меня оставила здесь одного?""(важное)","内心 - ""阿丽夏为什么把我自己丢在这里？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_551_семен.json,173241F747D49F3CE07472B89265C6EF," ""Ответ на этот вопрос таил в себе разгадку.""","""有些事情我必须弄明白。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_552_семен.json,CC0CD2C942CB419C49A463B06A4C0556," ""Однако шестое чувство подсказывало мне, что здесь оставаться опасно.""","""我的第六感告诉我呆在这里很危险。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_553_семен.json,E9A54FA84AA6BDDDE77B018EC3339C62," ""Я подошёл к двери и дёрнул за ручку.""(важное)","""我回到门口想要把门打开。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_554_семен.json,1C064D8D4C63444165DED39450D1AD1E," ""Заперто!""(важное)","""锁住了！""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_555_семен.json,0B2E63104D90CA8655372FB56086FFBA," Мысли - ""Вот так номер!(важное)","内心 - ""真是惊人的发现！""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_556_семен.json,5FBFD4764121A9F97B13E68E703BCB76," Как она успела закрыть меня так, что я даже не услышал?""(важное)","""她是怎么悄悄的把我锁在里边的？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_557_семен.json,BBF269D849D96F2BB1F94E95AFF4B9F8," Мысли - ""Неизвестно, что она затевает, но пора отсюда выбираться!""(важное)","内心 - ""我不知道她在想什么，不过我得赶紧离开这个地方！""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_558_семен.json,DAD9EA7C4EE51425073084A89DDD3A1B," ""Я подошёл к окну, с трудом открыл его и вылез.""(важное)","""我打开一扇窗户，跳了出去。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_559_семен.json,89EC153F4540A5599E36B49E64A620C2," Мысли - ""Теперь можно спокойно идти по своим делам или…""(важное)","内心 - ""现在我可以悄悄的离开或者...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_560_семен.json,96ABC5B54310EC77934D919F7FB2BBA6," ""Я выбрал второй вариант и принялся ждать.""(важное)","""我选择了第二个选项，继续等待。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_561_семен.json,09BFDC6D4392BBC6C6B6809374E1819D," Мысли - ""Не просто же так она меня здесь заперла?""(важное)","内心 - ""她为什么要把我锁起来？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_562_семен.json,98C65A5E4C5CE9195335D18AA74783A8," ""Хотелось выяснить это, и к тому же мне было просто интересно посмотреть на выражение лица Алисы, когда она увидит, что меня нет.""(важное)","""我想知道到底发生了什么事，而且还想看看阿丽夏发现屋里没有人的时候的表情。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_563_семен.json,22D14C0F4D35A317C8BF53AA824A0AA2," ""Я спрятался за кустами рядом с домиком и принялся ждать.""(важное)","""我躲在房子旁边的草丛中等着。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_564_семен.json,9C3313FF4AEAA9E13D623D8DB3C303C9," ""Через некоторое время послышались шаги.""(важное)","""过了一会儿我听到了脚步声。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_565_семен.json,84E2ACE34D35EDA2C268E6AAF611F7DD," ""К домику подошли Алиса и Ольга Дмитриевна.""(важное)","""阿丽夏和奥尔加·德米特里耶夫娜一起走来。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_566_алиса.json,20388DD04F9F38DC66FCBDBD528923C8," Алиса - ""Сейчас всё сами увидите!""","阿丽夏 - ""你会亲自看到一切的！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_567_семен.json,756244744A8A81BB25D165A3B43D0C13," ""Она открыла дверь и вошла…""(важное)","""她打开门走了进去...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_568_семен.json,40D7C4B347532ABA28C9DEB9A2EEE7C5," ""Но буквально спустя пару секунд выскочила обратно.""(важное)","""过了几秒钟她跑了出来。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_569_алиса.json,6358975D4EBB70CE68E1CF838A0E0CFF," Алиса - ""Знаете, я это…""","阿丽夏 - ""那个，我..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_570_семен.json,418CA8A1478D96D8B3BAECA96CA86919," ""На лице Алисы было такое выражение, как будто она выиграла на соревнованиях по ловле ежей, пришла всем хвастаться медалью, но в последний момент узнала, что это совсем не олимпийский вид спорта.""","""阿丽夏的表情好像是刚刚赢得了一场抓刺猬的比赛正准备吹嘘，却发现这并不是一个奥林匹克项目。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_571_ольга.json,BD9357AD430CBC0D023DB885C52278C6," Ольга Дмитриевна - ""Он испарился, получается?""","奥尔加·德米特里耶夫娜 - ""所以说他消失了？"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_572_семен.json,B0DC313640AC92E2FFC83F94F5E6FC20," ""Скептически спросила Ольга Дмитриевна.""","""奥尔加·德米特里耶夫娜怀疑的问道。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_573_семен.json,A12676D6434DA588422DB18182B7D619," Мысли - ""Как хорошо, что я закрыл окно после того, как вылез!""","内心 - ""我跳出来之后关上窗户是对的！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_574_алиса.json,A824F1E24BC6D5F8928808B344356074," Алиса - ""Да нет…","阿丽夏 - ""那个..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_575_алиса.json,8A1AF6154559C8CAFE8187AB3A1CA888,"Алиса - Тут, понимаете…""","阿丽夏 - ""你懂的..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_576_ольга.json,EE89C557439E879806C8E489B6055948," Ольга Дмитриевна - ""Я всё понимаю, Двачевская! ""Что ты, что соседка твоя – постоянно одно и то же, одно и тоже! Сколько можно уже?!""","奥尔加·德米特里耶夫娜 - ""我都知道，朵切芙斯卡娅！你和你的室友，每次都是这样！你们还没玩够？！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_577_алиса.json,2D1E90434422D43760733B84B61690AC,"Алиса - ""Но ведь правда!..""","阿丽夏 - ""但是那是真的！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_578_ольга.json,4CA7EF2C439B2236CE7F478DAC1BA820," Ольга Дмитриевна - ""Что правда, что? У тебя один рассказ лучше другого. Про Семёна в твоём домике, про приставания. Что ты придумываешь постоянно? Вообще ужас.""","奥尔加·德米特里耶夫娜 - ""真的？信口开河，没完没了！谢苗在你的房间，谢苗骚扰你，你为什么撒谎？这很糟糕！"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_579_семен.json,6ECF170F4654A67D8E9D22ADD3C8DF1C," ""Алиса казалась действительно расстроенной и, что ещё удивительнее, не пыталась огрызаться.""","""阿丽夏看起来很失落，而且奇怪的是并没有尝试辩解。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_580_семен.json,84383B14448DC9B3F773DD8E19655E77," ""С одной стороны, меня такая ситуация забавляла, но с другой – Двачевскую всё же было немного жаль.""","""一方面说看起来很有意思，不过另一方面我也为朵切芙斯卡娅感到不好意思。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_581_семен.json,73A3F2E7448C64A0DBCD9F929790039D," ""Хотя сама заслужила...""","""不过这倒是她自找的..."""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_582_семен.json,2ECD31B24E758FB6B0EEC9AA3DA69BF6," ""Наконец вожатая закончила отчитывать её и ушла.""","""辅导员同志训斥完之后就走了。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_583_семен.json,B3B701CC42F6A084860117B8EFD2A797," ""Алиса была вне себя от злости.","""阿丽夏很愤怒。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_584_семен.json,6D145E0846307702F67009A963254BEA,"Она сжала кулаки и вся тряслась, а её лицо так покраснело, что, казалось, она сейчас лопнет.""","""她握紧拳头，脸色通红，看起来要爆炸了。"""
Everlasting_summer\Content\main\звуки\озвучка_4_день\08_Лодочная_станция\д4_585_семен.json,756C9D7846716A6C482A718B08090A41," ""Я сидел в кустах и тихо посмеивался.""","""我坐在草丛里悄悄的笑着。"""
