File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_250_семен.json,3F7369B84787E1E618D243A9DA670A42,Внутри никого не было.(важное),"""里面没有人。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_251_семен.json,916C7C5B4C9DC1CBA1F8B9973DAA5305,Семён - Не хотите – как хотите…,"谢苗 - ""如果你不要的话…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_252_семен.json,901F6BB74ED67CF201F882A3DB0F7468,Я улёгся в шезлонг и задремал.(важное),"""我躺下来睡着了。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_253_семен.json,797EF0644D244B0BD47A6CAFCAAB5BF0,Мне приснился странный сон про земляничные гонки.,"""我做了一个奇怪的梦。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_254_семен.json,4F2E988E4A60B1D16A5654B452B69A58,"Я плыл на лодке, грёб изо всех сил, чтобы спастись от огромных ягод, которые гнались за мной.","""我用力地划着船，后面巨大的草莓追着我。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_255_семен.json,8F32313F40EE01332F6DAC93A6836578,"Руки уже отказывали, глаза заливал пот так, что ничего не было видно, кровь стучала в висках, но земляники всё приближались.","""我满脸汗水，越来越费力地划着，然而大草莓还是要追上我了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_259_ольга.json,1A12FEC049E5DBC33AD1BB92E7548DE7,Ольга Дмитриевна - … Семён! Семён!,"奥尔加·德米特里耶夫娜 - ""…谢苗！谢苗！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_260_семен.json,FFBF66704CA2D87B8DF48DB70DF385D0,Я проснулся.,"""我醒了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_261_семен.json,612F195C4DC335D66744419F6877B7D7,Передо мной стояла Ольга Дмитриевна и трясла меня за плечи.(важное),"""奥尔加·德米特里耶夫娜在旁边摇晃着我。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_262_ольга.json,5B0F4A7A4A9F521CB12D938D06C744A5,"Ольга Дмитриевна - Я смотрю, урожай вы собрали неплохой, не так ли?(важное)","奥尔加·德米特里耶夫娜 - ""看来是大丰收啊。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_001_ольга.json,99AED19344AB6C50F30628B9411B4584,Ольга Дмитриевна - Понятно. Но это ещё не всё!,"奥尔加·德米特里耶夫娜 - ""好吧，不过不止这些！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_002_семен.json,C8D87DDD40FCAB7B99AC67985400C691,"Действительно, а я-то уже размечтался, хотел спокойно полежать…(важное)","""说真的，我还期待着一会儿能美美地休息一下呢…""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_003_ольга.json,53FB8F2A478156E7FD818599C98C7E0B,"Ольга Дмитриевна - Ты же знаешь, зачем эта земляника?","奥尔加·德米特里耶夫娜 - ""你知道这些草莓是做什么的吗？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_004_семен.json,2C5FFF374861965A2FB041BF5CD9D8D9,Семён - Не имею ни малейшего понятия…,"谢苗 - ""不懂…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_005_семен.json,702B5EAB4D8B4793E5ABAA9B1758E07F,Признался я честно.,"""我老实承认。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_006_ольга.json,D9E9F3504D5AA823117194B6C8C41F38,Ольга Дмитриевна - Будем из неё делать торт!,"奥尔加·德米特里耶夫娜 - ""我们要做一个蛋糕！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_007_семен.json,BBB89E2F4AF7FE67DB20029F6F644186,Семён - Ясно…,"谢苗 - ""好…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_008_семен.json,F88E53D84C78C35332EAB092592AC1B7,"Что же, весьма логично.","""嗯，这说得过去。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_009_ольга.json,DB12495C4A49E339C30E668103BFBD69,Ольга Дмитриевна - В честь чудесного спасения Шурика,"奥尔加·德米特里耶夫娜 - ""为了纪念救回舒里克。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_010_ольга.json,3434522743E572C02C400AA697D06953,Ольга Дмитриевна - Ведь это всё благодаря тебе!,"奥尔加·德米特里耶夫娜 - ""都是为了感谢你！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_011_семен.json,13077DA94902C04174C940BA452030FC,"Было понятно, что земляникой дело не ограничится.","""看来采摘草莓还远远不是最后一件事。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_012_семен.json,5211CEB840B35224E5D69588F75FD087,"И почему, скажите на милость, если я такой герой, то праздник в честь себя должен организовывать сам?..(важное)","""不过请告诉我，如果是一个为了感谢我的庆祝活动，为什么我要亲自累个半死地准备啊？..""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_013_семен.json,AC605E324A78676AF684BEB33AB41203,"Семён - Ну, наверное…","谢苗 - ""嗯，是…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_014_ольга.json,FC1A64A74F37D7647A6BA8AE54FE28B8,Ольга Дмитриевна - Так вот…,"奥尔加·德米特里耶夫娜 - ""所以说"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_015_ольга.json,50BAE0764C75B1932BC4D380F77BCE90,Ольга Дмитриевна - У меня для тебя есть ответственное задание!,"奥尔加·德米特里耶夫娜 - ""所以说，我有一个重要的任务交给你！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_016_ольга.json,0E4B4D8B4581FC9D9D68BAB04A0E70A0,Ольга Дмитриевна - Для торта не хватает ещё дрожжей муки и сахара,"奥尔加·德米特里耶夫娜 - ""我们找不到酵母面粉和糖。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_017_ольга.json,B354CA4648F5CB026CC4A4969D05CA6C,Ольга Дмитриевна - Всё это надо принести в столовую,"奥尔加·德米特里耶夫娜 - ""这些都要送到食堂去。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_018_семен.json,43CCC0DE46805D171D3EC195BEB1D38F,"Семён - А те, кто торт будут печь, не могут как-то сами?..","谢苗 - ""也就是说那些制作蛋糕的人自己搞不定吗？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_019_семен.json,FF6CBDBD4C4BBE2F5A1F1397197B495C,Жалостливо поинтересовался я.,"""我不爽地问着。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_020_ольга.json,550B62AE49DC34C6ED267285849C3D2A,Ольга Дмитриевна - Конечно нет,"奥尔加·德米特里耶夫娜 - ""他们当然不行！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_021_ольга.json,577DA85B4476DC7C164C5CA3BDE2595D,Ольга Дмитриевна - Они все заняты,"奥尔加·德米特里耶夫娜 - ""他们都很忙的！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_022_ольга.json,BFF7CC404B26CAAB8539B89F8461F562,Ольга Дмитриевна - А без дела у нас в лагере слоняешься только ты!,"奥尔加·德米特里耶夫娜 - ""你是整个营地里唯一一个闲着的人！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_023_семен.json,7150819B4FF4E81B78157982F90240C8,"Хоть в её словах и была изрядная доля правды, сейчас мне от этого никак не становилось легче.","""她的话有一部分正确，但是并没有什么帮助。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_024_семен.json,71F7950E4BB6F925232055A6B5EF1B7B,"Более того, они послужили контрольным выстрелом!","""再说这些话就像是一颗子弹射中我。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_025_ольга.json,FD0DC4C4404A687314AADE929F458FF8,Ольга Дмитриевна - Итак запоминай,"奥尔加·德米特里耶夫娜 - ""所以写下来吧！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_026_ольга.json,53B4188D4BC3E9103388AD8D05165618,Ольга Дмитриевна - Дрожжи возьмёшь в медпункте Муку  в библиотеке Сахар - в здании кружков.,"奥尔加·德米特里耶夫娜 - ""你会在医务室找到酵母，面粉在图书馆，糖在社团活动室。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_027_семен.json,603B11974B5BFDBC163D0E9E0C09F35E,"Семён - Подождите, а...","谢苗 - ""等，等一…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_028_ольга.json,41AB1BEB4CF5054528B926B92EC10D9D,Ольга Дмитриевна - Мне некогда я спешу!,"奥尔加·德米特里耶夫娜 - ""我很着急！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_029_ольга.json,CE3AF7A146E3844E09B88BB377F74C68,Ольга Дмитриевна - Удачи тебе!,"奥尔加·德米特里耶夫娜 - ""祝你好运！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_030_семен.json,4ED6E3FC40CF2C22993053A6FF7D75DB,Она хитро улыбнулась и ушла.,"""她狡猾地笑着离开了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_031_семен.json,36A9113A430D3C9CBAEE1A8FC45C580C,Конечно в этом лагере много странного но…(важное),"""这个营地里有很多奇怪的地方...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_032_семен.json,6C8574AD4561FC90E3F4FAB8527C4DA7,Дрожжи в медпункте? Ок это я понять могу. Но!(важное),"""这个营地里有很多奇怪的地方…酵母在医务室？这我可以忍...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_033_семен.json,123C5D4D4FF610233CE730B840454D15,Мука в библиотеке?(важное),"""面粉在图书馆？！""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_034_семен.json,970591B4422D1383F3AC7FA3111B7084,Сахар…(важное),"""还有糖…""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_035_семен.json,6F2A15674663559F4B9AF6B2011483D4,Нет это уже выходит за рамки разумного!,"""还有糖…这已经超出我的理解能力了！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_036_семен.json,6F4C58BC48287346CA88BBA1824E4C3E,Я смачно плюнул себе под ноги.,"""我往地上吐了口唾沫。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_037_семен.json,25F0B27D43D4A13FB887AF8778E7E49F,"Семён - Не хочу, не желаю, в это верить! Скажите же, скажите, что вы меня разыгрываете!","谢苗 - ""我不想相信这个！你骗人！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_038_семен.json,7475A31C46474B7A70B9E2B6628F53E5,"Если бы сейчас передо мной появилась толпа зелёных жирных троллей, каждый из которых считал себя обязанным вдоволь посмеяться надо мной, я бы и не удивился.","""感觉像是有一群绿巨人围着我笑话我。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_039_семен.json,B615848E4D30C82B449F05A6B8C096CC,"Может быть, ну его, этот торт?..(важное)","""也许我就不管这个蛋糕了...?""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_040_семен.json,94F8B2A54336364820969BA0182CD9A7,"Некоторое время я обдумывал, как поступить.(важное)","""我思考了会儿""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_041_семен.json,F24E4D5244F3FDD4C75367AD7E8A648F,"Нет, если такая масштабная задумка Ольги Дмитриевны сорвётся, то мне влетит так, что мало не покажется.(важное)","""如果奥尔加·德米特里耶夫娜生气的话恐怕结果不会太好。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_042_семен.json,78C755B94746DFA5BDAD5FB59042CF26,"И усложнится всё – и поиски ответов, которыми я уже давно не занимаюсь, и просто моя обычная жизнь в лагере.(важное)","""这会让我在这里的生活还有我寻找答案的过程变得复杂。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\07_после_острова\д5_263_2__благодаря_девочкам\д572_043_семен.json,9F43A3294DA0E48CEB54FA8936CC379C,"Похоже, придётся всё же…(важное)","""看来我没有选择…""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_001_семен.json,E76E2D114D50BA3A1A33010ACB8BA6CD,"Казалось, что за сегодня мне пришлось пережить столько же, сколько за все предыдущие дни.","""我今天似乎经历了比前些天加起来还要多的事情。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_002_семен.json,EAC090EB4A03CB2C1DB860B29E1945D0,"Так что, подходя к зданию кружков, я и думать забыл о том, что искать здесь сахар, вообще говоря, несколько странновато.","""结果去社团室找糖的时候我都忘了思考这是一个多么奇怪的事情了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_003_семен.json,E308272148354E4F80328B9E77C9513A,Шурик и Электроник что-то увлечённо мастерили.(важное),"""舒里克和电子小子正在充满热情地建造着什么。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_004_семен.json,34C98D1547B170C3F009F89B6248F002,"Увлечённо настолько, что даже не заметили меня.","""他们忙得过于投入，没有发现我。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_005_семен.json,898C5C25461211707D8E45AD1BFD0ABA,Я присмотрелся.(важное),"""我凑近看看。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_006_семен.json,F8FC5C4D426B6EB88C916A807E400B00,Это был какойто робот…(важное),"""是某种机器人，或者至少是一部分。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_007_семен.json,7D62D8D04A3099145C6495BEAFA5385C,Хотя бы его корпус(важное),"""是某种机器人，或者至少是一部分。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_008_семен.json,9F19F56549B494326783BE9B79510F3C,"Причём робот женского пола, да ещё и с ушами.(важное)","""而且这个机器人是个女性，还有两个动物耳朵。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_009_семен.json,DEBFA33C4B64DA18C1C190B8C821838B,Мне не хотелось строить теорий – для чего светилам лагерной кибернетики могло понадобиться это устройство.,"""我不想乱讲这个机器人又创造历史什么的话。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_010_семен.json,D6DC05E14684447FBA880CAB101A6800,"Хоть конструкция и выглядела относительно технологично, у меня были большие сомнения в том, что этот робот сможет в будущем завоевать мир или хотя бы вообще будет способен на какие-либо самостоятельные действия.","""虽然看起来很厉害，不过我还是质疑这个机器人能不能占领地球。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_011_семен.json,D5DB438744CD75F24A4CE9A8891E77FF,"Однако им, кажется, важнее сам процесс, нежели конечный результат.","""不过他们似乎更享受过程。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_012_семен.json,9BFBB5164F703FE8BA8AC69F9592AD3B,"И тут я мог их понять, хотя мне и не хотелось признаваться в этом самому себе.","""我也有这种爱好，不过没好意思和他们说。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_013_семен.json,4B502E25433495CF014EDCB6403E649D,С другой стороны они не боялись провала критики насмешек...,"""不过另一方面来说他们不怕失败，不在乎别人的看法。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_014_семен.json,6304AF814C3439E49C268BB50F295182,Шли и шли себе к намеченной цели не обращая внимания на то что комуто она может показаться недостижимой или вовсе абсурдной.,"""他们一路朝着既定的目标走去，不管在别人看来那目标是否遥不可及，甚至是否荒谬。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_015_семен.json,5455560F456844FFF17CFF8DE1E5D289,Как будто я правда их сравниваю с какими-то светилами науки...,"""哇，我似乎真的在拿他们和一些权威的专家进行比较。…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_016_семен.json,989835DE456BE732448670A22EC51BB7,"Семён - Привет, ребята.","谢苗 - ""嗨。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_017_семен.json,8946798C49D13A4E9D56B7A291A7CA1E,Неуверенно поздоровался я.,"""我心虚地和他们打了个招呼。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_018_шурик.json,A55E36004FA43EFEB369178090DA5526,"Шурик - О! Семён! Заходи, всегда рады!","舒里克 - ""哇！谢苗！快进来，很高兴见到你！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_019_семен.json,10F5584847CB4357E3CAF3BBDDC39173,"Да я и так уже зашёл, вообще-то…(важное)","""我已经进来了…""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_020_шурик.json,6B0D2DCB4575C9C98B2C3D8D55F59018,Шурик - Ты это…,"舒里克 - ""那个"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_021_шурик.json,0860CCEF4417FDD2D6E712B9034FBB87,Шурик - Извини за вчерашнее,"舒里克 - ""那个，十分抱歉，我什么都不记得了，那个…"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_022_шурик.json,83522A5348A393474470088C86A13F9A,Шурик - Хотя я почти ничего не помню но мало ли что…,"舒里克 - ""那个，十分抱歉，我什么都不记得了，那个..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_023_шурик.json,F124E044454DC22EE84A9895B374873D,Шурик - В общем...,"舒里克 - ""总的来说，我什么也没有做，也不想纠缠自己没有做的事情!"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_024_семен.json,9E01A85943721309FBA67696DD4334D9,Семён - Ничего-ничего!,"谢苗 - ""别在意，没关系！"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_025_электроник.json,8FFD7B084C93575817BC36837562E906,Электроник - А что тебя привело в нашу скромную обитель?,"电子小子 - ""您怎么来啦？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_026_семен.json,3B49EF864F4F7D04A7C30EB365F3C4E2,Электроник хитро посмотрел на меня.,"""电子小子狡猾地看着我。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_027_семен.json,3E0D44BA4E6C8152204B3199EFFF4407,"Порой мне казалось, что, когда он делает такое выражение лица, то полностью уверен, что знает про собеседника нечто, чем может козырнуть в подходящий момент.","""有时我觉得他在讽刺别人。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_028_семен.json,F9BA9CEF4159E8F4FBA5EA8409FF2E50,Семён - Сахар,"谢苗 - ""糖。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_029_семен.json,424AD3CE464A297153146FBAE809A178,Семён - Мне нужен сахар.,"谢苗 - ""糖。我需要糖。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_030_семен.json,0D7CE83E4584B69DE8A9A4A4BAF5E4B8,"Перед глазами сразу всплыла картинка из старой компьютерной игры, где какой-то юнит, строитель или что-то подобное, во все свои пять пикселей кричал “More! We need more!”","""我的脑海中不知为什么浮现出了一个小人说“金子，我们需要更多金子！”这样的情景。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_031_электроник.json,6CB73A1A435C3CF8338C658248D00659,Электроник - Это есть у нас.,"电子小子 - ""我们有。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_032_семен.json,70194F0C4195966A4DD09CB939B9AC6A,Спокойно ответил Электроник.,"""电子小子冷静地说。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_033_шурик.json,4457794646E592460B5DAD8B3EEEA270,Шурик - А зачем он тебе?,"舒里克 - ""你为什么需要这个？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_034_семен.json,F464FD3F417DC57BEBDB77BC1FD4CA31,Я не хотел объяснять Шурику что в его честь хотят испечь торт(важное),"""我觉得自己不应该把蛋糕的事情告诉他，""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_035_семен.json,F5A7418B453B8172A15FA98688B730FB,Не хотел портить сюрприз,"""那样就没有意思了。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_036_семен.json,EF5C13D64575AB5BA2DC08BE5C6EEAE1,Семён - Не знаю…,"谢苗 - ""我不知道..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_037_семен.json,B12FC773474722F188C63298221D2AAB,Семён - Ольга Дмитриевна попросила принести,"谢苗 - ""我不知道...奥尔加·德米特里耶夫娜让我拿的..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_038_электроник.json,1AEEE84F408B113E463AAFAA5E4BCEAF,"Электроник - Ладно, сейчас.","电子小子 - ""好吧，等一下。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_039_семен.json,9D5BEFDA4B100156540222A9B22B6101,Электроник скрылся за дверью в соседнюю комнату.,"""电子小子消失在了门的另一边。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_040_семен.json,DE796CA94CE1E30A1D9AF794A1ADEB85,"Семён - А почему сахар именно у вас лежит, а не в столовой?","谢苗 - ""你们为什么在这里有糖？不是应该在食堂里吗？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_041_шурик.json,0E57121540538D660603D6844DD8D5CA,"Шурик - Когда в прошлый раз машина с продуктами приезжала, то его выгружали последним.","舒里克 - ""上次食物卡车到的时候这是最后卸下来的。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_042_шурик.json,C966F1F144BC887F91E984A6952F984F,"Шурик - А так как наше здание ближе всего к проходной, то, чтобы далеко не носить…","舒里克 - ""因为我们这栋楼距离门口最近所以他们决定放在这里..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_043_семен.json,617D75664551056CD3396E9F8ECB3D7B,Логично.,"""这很有道理..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_044_семен.json,6FAA0D814CD37207B3DC9583705903AE,"Открылась дверь, и появился Электроник, тащивший за собой огромный мешок.","""门打开了，电子小子抱着一个大口袋走了出来。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_045_семен.json,D09191F547E4790EED5A5B8C341BBA0E,"Я, конечно, не знал, какого размера торт планирует испечь Ольга Дмитриевна, но здесь сахара явно многовато.(важное)","""我不知道那个蛋糕会有多大，不过用这么多糖就没有必要了...""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_046_семен.json,435BC3FF416935D9308EB684D4806A60,"Семён - Спасибо, конечно, но мне столько не надо…","谢苗 - ""呃，谢谢，不过我应该不需要这么多..."""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_047_электроник.json,B68B55D24E2B50CB445C89AA96DDF8A8,Электроник - А куда же нам его переложить?,"电子小子 - ""不过我们要放在哪里呢？"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_048_семен.json,7D1DAAB14B84BEB36B3405A228CD1D8D,Электроник удивленно посмотрел на меня.,"""电子小子惊讶地看着我。"""
Everlasting_summer\Content\main\звуки\озвучка_5_день\08_поиск_ингридиентов\д5_264_1__в_кружки\д581_049_электроник.json,34CE0EC1429BD6E8ECAD6F88A0061373,Электроник - Нам некуда,"电子小子 - ""我们没有地方放了，"""
