File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\hud\telmenu.json,710C98684E88D5E97705829E67F4F49E,Назад,返回
Everlasting_summer\Content\main\hud\telmenu.json,A78F8545491F319975F8BFACF324478A,1,
Everlasting_summer\Content\main\hud\telmenugoro.json,5732924241C5DA001448CD8FE94FD8F4,Выход в меню,返回菜单
Everlasting_summer\Content\main\hud\telmenugoro.json,CD707D1147F0CAFD8991CFA419BA9C73,Опции,选项
Everlasting_summer\Content\main\hud\telmenugoro.json,034AEBC94ABB62DBB4442293797AF477,Продолжить игру,继续游戏
Everlasting_summer\Content\main\hud\telmenugoro.json,A15D2E7A488B13D8FD8A4DAECF075E42,1,
Everlasting_summer\Content\main\hud\telmenugoro.json,0E3832F440AE581762C9F18BBF04D4A7,Выход из игры,退出游戏
Everlasting_summer\Content\main\hud\алфа.json,E113EB4B4525920E455C61A48AF9F3DE,"В оригинальной игре, помимо диалогов, есть множество размышлений персонажа и 
описаний ситуаций. Мы предлагаем вам на выбор два варианта подачи сюжета:","在原版游戏中，除对话外还有大量角色内心独白和
情境描述。我们为您提供两种剧情呈现方式："
Everlasting_summer\Content\main\hud\алфа.json,59D0D9CA4F69D2FE85DD4E9337AE2FAE,Что будет озвучиваться?,哪些内容会有配音？
Everlasting_summer\Content\main\hud\алфа.json,E57080C743A300D0BF121B85CE5FB867,Озвучивать реплики персонажей,为角色台词配音
Everlasting_summer\Content\main\hud\алфа.json,1855C60D47C25CC087B73F8074A66BBD,"В игре присутствуют аудио и видео и прочие материалы которые могут не понравиться известным видеохостингам. При отключении вы будете их собирать, как и включённой версии, но проигрываться они не будут пока вы снова не включите их в настройках. 
","游戏中包含可能不符合主流视频平台规范的音视频及其他内容。关闭后，您仍可收集这些内容（与开启时相同），但不会播放，直到您在设置中重新开启。
"
Everlasting_summer\Content\main\hud\алфа.json,E53F678145EF95055BF1E8A5A2C7A148,Озвучивать реплики Семена,为谢苗的台词配音
Everlasting_summer\Content\main\hud\алфа.json,34CD126F416567A68C34E8A02DEE398C,Озвучивать мысли Семена,为谢苗的心理活动配音
Everlasting_summer\Content\main\hud\алфа.json,45712CE041A863DAFA276DB638C7A7A7,Принять,接受
Everlasting_summer\Content\main\hud\алфа.json,56F2EB37482E382F505307947FE579C1,Назад,返回
Everlasting_summer\Content\main\hud\алфа.json,C23FAAC247AB185ECB8E7BB2238BFEBB,Озвучивать действия,为行动描述配音
Everlasting_summer\Content\main\hud\алфа.json,295C5919450A8DA0F8C00DA981073F95,"Краткий — основной упор сделан на диалоги, где изредка присутствуют 
размышления главного героя там, где это необходимо сценарно и там,
 где были заготовлены сцены под оригинальный сюжет.","简洁版 — 以对话为主，仅在剧情需要时
加入主角内心独白，
 以及为原版剧情准备的场景。"
Everlasting_summer\Content\main\hud\алфа.json,9EC20888478B53DEBE8C3F9793BACE3E,Альфа,Alpha 版
Everlasting_summer\Content\main\hud\алфа.json,61C6208247A602BB64535DBE14243111,Оригинальный - Почти полностью повторяет оригинальный текст.,原版 — 几乎完整还原原版文本。
Everlasting_summer\Content\main\hud\алфа.json,BAF3D9704D0EFA9C72A6748773957182,Вы всегда сможете изменить свое решение в настройках..,您随时可以在设置中更改您的选择。
Everlasting_summer\Content\main\hud\алфа.json,00A7BA37497F1A84AC6BB1A4C2C48B00,"Обнулить прогресс по найденным
коллекционным предметам?","重置已找到的
收藏品进度？"
Everlasting_summer\Content\main\hud\алфа.json,DB77B2D742D9A542C58A37930CEC1C10,V 0.5.0,
Everlasting_summer\Content\main\hud\алфа.json,731F10754EEA968C4BAF6AAD17E64C34,Все материалы включены ,所有内容已启用
Everlasting_summer\Content\main\hud\алфа.json,2F5420E3476A56BBB10746A91D891224,Краткий,简洁版
Everlasting_summer\Content\main\hud\алфа.json,787964D043DEF5655DAFBEAD398A24B8,Оригинальный,原版
Everlasting_summer\Content\main\hud\алфа.json,B5A687DE4F5C9EE7DEC26FAE93700075,1487,
Everlasting_summer\Content\main\hud\апскелер.json,81B9281040850CB41F4CB58D102668FA,FSR 3.1,
Everlasting_summer\Content\main\hud\апскелер.json,33C2FDD74C35F5308887A4AEA22FF058,Резкость FSR (0-1),FSR 锐化度（0-1）
Everlasting_summer\Content\main\hud\апскелер.json,6881D983403F49CB0EEC2FB0AD519ABF,назад,返回
Everlasting_summer\Content\main\hud\выуверены.json,8519AD5E4C270392C26E879963D92F68,Да,是
Everlasting_summer\Content\main\hud\выуверены.json,B2BE427B44551900840469B7B971ED42,Нет,否
Everlasting_summer\Content\main\hud\выуверены_меню.json,DDAD16434D6D7AA7CB55189991C18016,Да,是
Everlasting_summer\Content\main\hud\выуверены_меню.json,6F70520C4BDB30B901872597642987DB,Нет,否
Everlasting_summer\Content\main\hud\выход_из_зоны.json,87D52A604CC0FA187D3D1EA98A26A2F6,Вернуться,返回
Everlasting_summer\Content\main\hud\выход_из_зоны.json,86B1CB71441F65080E82BD813E1898C8,Покинуть,离开
Everlasting_summer\Content\main\hud\выход_из_зоны.json,F24C2DD0400408C8DDDC7384BCD6EBF3,Вы покидаете зону задания,您正在离开任务区域
Everlasting_summer\Content\main\hud\выход_из_зоны.json,2960EFF34C857529495ACD88F7CBB6C7,"Если покинуть, то вы просто пропустите задание
 и сможете продолжить сюжет.","如果离开，您将跳过该任务，
但可以继续主线剧情。"
Everlasting_summer\Content\main\hud\гемплей.json,B68801E54967B84D7752C7879A853C83,Реплики мыслей Семена,谢苗的心理独白
Everlasting_summer\Content\main\hud\гемплей.json,90DE89A848DDFCEDC65509B09BECE8B0,Реплики всех персонажей,所有角色台词
Everlasting_summer\Content\main\hud\гемплей.json,53F347B5415EEE473A19C4A7AE169FB2,Реплики проговаривание действий,行动描述台词
Everlasting_summer\Content\main\hud\гемплей.json,CDFF001D47CF2FBEC3C6948EDC7D240B,Реплики фраз Семена,谢苗的对话台词
Everlasting_summer\Content\main\hud\гемплей.json,52B7A00B4BB01DCC66015BBF587EC8BF,Озвучка,配音
Everlasting_summer\Content\main\hud\гемплей.json,9C767CF649C522BBBDC4E0BAF2F6C472,Субтитры,字幕
Everlasting_summer\Content\main\hud\города\выборГород.json,C8DBB41547FAF1015809CF8CC4A16DFB,Какой город?,哪座城市？
Everlasting_summer\Content\main\hud\города\город.json,7A86CF7E415386342DFAE9AB4D3EC92A,Город,城市
Everlasting_summer\Content\main\hud\демо.json,B0F50D544CBC69F201B097BE349A7595,"Вы нашли контент который еще не закончен,
так как это еще демо версия мы постараемся
 доделать в следущих обновлениях","您发现了尚未完成的内容，
由于目前仍是 Demo 版本，
我们将在后续更新中完善。"
Everlasting_summer\Content\main\hud\демо.json,AC4B93694113A14C5DAD319F2134E897,Принять,接受
Everlasting_summer\Content\main\hud\журнал_рыбалки\журнал_рыбака.json,467DF37E46B9CEFB303BA2826180E6B1,Назад,返回
Everlasting_summer\Content\main\hud\загрузка.json,AF80AAB74369C61E69E900940F12946A,Пусто,空
Everlasting_summer\Content\main\hud\загрузка.json,2D9A862F488545FBBC37C4994AE7D687,Пусто,空
Everlasting_summer\Content\main\hud\загрузка.json,925540F941B79E0E7F30D592AB030748,Пусто,空
Everlasting_summer\Content\main\hud\загрузка.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\загрузка.json,4615732F4DAEAD3218378A9D2AE45F5C,Пусто,空
Everlasting_summer\Content\main\hud\загрузка.json,64CFD6934507415A9CC81585A58D95EA,Автосохранение,自动保存
Everlasting_summer\Content\main\hud\загрузка.json,067C9CAB46FBD7323CAE79BBFAD75586,Пусто,空
Everlasting_summer\Content\main\hud\загрузка.json,124F485040521A7EE46075A21A4265CD,Пусто,空
Everlasting_summer\Content\main\hud\загрузка.json,FD2EF8BC4DA1888C0972449C954121B9,Пусто,空
Everlasting_summer\Content\main\hud\загрузка.json,507FFFD648B67DF1066C39AB2C2ED2AB,Назад,返回
Everlasting_summer\Content\main\hud\инвентарь\UI_FullscreenInventory.json,EBAE8FFE4D627F76725A8EA9AD4EF1A5,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum.",
Everlasting_summer\Content\main\hud\инвентарь\UI_FullscreenInventory.json,1474A860411BD748E341AFA923238073,Lorem Ipsum is simply dummy text of the printing and typesetting industry.,
Everlasting_summer\Content\main\hud\инвентарь\UI_FullscreenInventory.json,FAEBFB4249C020F750EFACAB68CCC629,Object Name,
Everlasting_summer\Content\main\hud\инвентарь\UI_FullscreenInventory.json,F254D40D429F152B89877EB587BEFB22,Чтобы выбрать,选择
Everlasting_summer\Content\main\hud\инвентарь\UI_FullscreenInventory.json,DCDD882242272F184DEF309FF2CEDD16,Чтобы просматривать,浏览
Everlasting_summer\Content\main\hud\инвентарь\UI_FullscreenInventory.json,39E2EFD942684858DAC23B8A95DB649A,Применить,应用
Everlasting_summer\Content\main\hud\инвентарь\UI_FullscreenInventory.json,9201DCE24341784703AAE09B1562E4E8,Нет предметов в инвентаре.,背包中没有物品。
Everlasting_summer\Content\main\hud\информация.json,0F1D8D834D7BF2AB8812A685FBA7671C,Титры,制作人员
Everlasting_summer\Content\main\hud\информация.json,4363C2C344CA0F82460953AC5E0BE5A1,оригинала Бесконечного лета.,《永恒之夏》原版。
Everlasting_summer\Content\main\hud\информация.json,AD55DE9B44754B80896B9FB217D55B73,Музыка взята из оригинальной игры Бесконечное лето - Between August and December,音乐来自原版游戏《永恒之夏》- Between August and December
Everlasting_summer\Content\main\hud\информация.json,9094264B4E2CA7C87E5EE28F55C82FBB,Приветствую пионеры! Хочу представить свое творение созданное от фанатов и для фанатов ,欢迎，少先队员们！我想向你们介绍这个由粉丝为粉丝创作的作品。
Everlasting_summer\Content\main\hud\информация.json,EDC440E646EBF6A4D6D40098BD63B1E1,Музыка взята из оригинальной игры Бесконечное лето - Сергей Ейбог    https://vk.com/serge_eybog,音乐来自原版游戏《永恒之夏》- 谢尔盖·叶伊博格    https://vk.com/serge_eybog
Everlasting_summer\Content\main\hud\информация.json,92629D24432A92EECD313B833F3083D9,Ссылка на оригинальную игру    http://everlastingsummer.su/ru/,原版游戏链接    http://everlastingsummer.su/ru/
Everlasting_summer\Content\main\hud\информация.json,E5DA1CA448D93193A35DD2B27B8E31FB,Следите за Обновлениями Бесконечное лето 3D (unreal engine 5) в вк    https://vk.com/everlastingsummer3d,关注 VK 上《永恒之夏 3D》(虚幻引擎 5) 的更新    https://vk.com/everlastingsummer3d
Everlasting_summer\Content\main\hud\информация.json,1FD2986B4EBCEBAB477212BF96DC6259,V 1.1,
Everlasting_summer\Content\main\hud\информация.json,ACA2FBC34D073327C215ECAB0C77C525,Назад,返回
Everlasting_summer\Content\main\hud\кнопка_Y.json,9BD8F58948B1C8972820FE94FDA4299A,Нажмите Y чтобы играть,按 Y 开始演奏
Everlasting_summer\Content\main\hud\кнопка_Y.json,CE9737034541366C7BF7B4AB38EA8542,Нажмите E чтобы выбросить гитару,按 E 放下吉他
Everlasting_summer\Content\main\hud\конец5дня.json,9FC19A684985BC8B0FD31EB0B338FDFE,"Поздравляем вы прошли Бесконечное лето 3D,
 в котором доступно пока 5 дней,
 ждите продолжения и следите за 
 новостями в наших группах.
Сейчас доступна свободная игра,
 для исследования лагеря без влияния на сюжет.","恭喜您通关了《永恒之夏 3D》，
 目前仅开放前 5 天剧情，
 请关注我们群组的
 后续消息。
现在您可以进入自由模式，
 探索营地而不影响主线剧情。"
Everlasting_summer\Content\main\hud\конец5дня.json,0CD845424A42DB4934F86487A82BAC9B,Продолжить,继续
Everlasting_summer\Content\main\hud\костюм\добавлены_костюмы.json,F54661D54B1BA390B95631932477B95F,Добавлена новая одежда,新增服装
Everlasting_summer\Content\main\hud\кто_играет.json,11FC3D01459494642838F4856206579A,Dryante - Everlasting Summer Main Theme (Sergey Eybog Cover),
Everlasting_summer\Content\main\hud\моргание.json,08439F334EF8CF2F7FC5F0AD5F78096C,Нажмите чтобы двигаться,按键以移动
Everlasting_summer\Content\main\hud\моргание.json,C0E6B8034CDE2CCFBE492FAAF14DC2A1,Нажмите Space чтобы встать,按空格键起身
Everlasting_summer\Content\main\hud\моргание.json,2ACDDA7E45970AFCD8845BB48E39AA68,Попадите в мысли,进入思绪
Everlasting_summer\Content\main\hud\моргание.json,39F2AA044AB41112A447B3B4A5BEDAA6,"Удерживайте, чтобы увидеть метку.",长按以查看标记。
Everlasting_summer\Content\main\hud\мусор.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\нет_метса1.json,1ED6A0184C5E1F5E31310E82E5F4F233,Сумка заполнена.,背包已满。
Everlasting_summer\Content\main\hud\нет_метса.json,4CB7AD294CA8562FD0D741B78B869986,Нет места в карманах. Нужно найти сумку.,口袋没有空间了，需要找一个背包。
Everlasting_summer\Content\main\hud\обратный_таймер.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\пианино\hp_досто.json,8CDDA92A4FA43917714143B57A588123,Семена,谢苗
Everlasting_summer\Content\main\hud\пианино\hp_досто.json,605982164C443B17B30735951B6C8BB4,Достоинство:,优点：
Everlasting_summer\Content\main\hud\пианино\очки_пиан.json,5368912343B1FB698ED99BAC8DFFFFB1,Очки,积分
Everlasting_summer\Content\main\hud\пианино\очки_пиан.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\пианино\очки_пиан.json,4EAE893B49431EE17824098D8BC6ED08,X,
Everlasting_summer\Content\main\hud\пианино\статистика_гитара.json,371D9493453546E4507A15925D2DE786,Играть заново,重新开始
Everlasting_summer\Content\main\hud\пианино\статистика_гитара.json,5E6F2F204425E2051E286096D388EA3E,Ваши очки,您的得分
Everlasting_summer\Content\main\hud\пианино\статистика_гитара.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\пианино\статистика_гитара.json,B996DF264BF0CE766E2AFBA416377492,Максимальное число очков:,最高分：
Everlasting_summer\Content\main\hud\пианино\статистика_гитара.json,598FB9474F1AFB820A44FB88D5886A29,Ошибок:,错误次数：
Everlasting_summer\Content\main\hud\пианино\статистика_гитара.json,756CED9B42ECF0408CDC6EAFF903A400,признать поражение,认输
Everlasting_summer\Content\main\hud\пианино\статистика_пиано.json,344B3A054064E9A2DBE13FB2112EF83C,Играть заново,重新开始
Everlasting_summer\Content\main\hud\пианино\статистика_пиано.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\пианино\статистика_пиано.json,96789BAC4B0DDAAEB030A5AAC6B64FA1,Ваши очки,您的得分
Everlasting_summer\Content\main\hud\пианино\статистика_пиано.json,457E9DC7444C841F8C3840959536B086,Максимальное число очков:,最高分：
Everlasting_summer\Content\main\hud\пианино\статистика_пиано.json,DEEE96274835E6514691C9BDEDDD033B,Ошибок:,错误次数：
Everlasting_summer\Content\main\hud\пианино\статистика_пиано.json,9541DAB148CF360CC5C0BF88F2CD3A02,Закрыть,关闭
Everlasting_summer\Content\main\hud\пианино_игра.json,846FBF874DFDB3080A58A9B84AC36540,Ваши очки,您的得分
Everlasting_summer\Content\main\hud\пианино_игра.json,A4F409514981356D3CCC48A03584785C,Очки,积分
Everlasting_summer\Content\main\hud\пианино_игра.json,E3ACE65C4738F61B4592C1803FA8BA54,0,
Everlasting_summer\Content\main\hud\пианино_игра.json,8DF6DE5A412C5F72A2CD16873032046F,0,
Everlasting_summer\Content\main\hud\пианино_игра.json,617D377446EA4856B2599E8B357AA23C,+1,
Everlasting_summer\Content\main\hud\пианино_игра.json,AAA48DED4135C47485E47F836C29A3E8,Q,
Everlasting_summer\Content\main\hud\пианино_игра.json,95BC3E124835F3BEDBF4FE861F8453BB,W,
Everlasting_summer\Content\main\hud\пианино_игра.json,51F0EB0A40248639A76BDF8E7C4445B7,E,
Everlasting_summer\Content\main\hud\пианино_игра.json,947575A549D35155ADDB4288330D2355,7,
Everlasting_summer\Content\main\hud\пианино_игра.json,9BB7C3664B9D0153860F789B00812152,8,
Everlasting_summer\Content\main\hud\пианино_игра.json,DFA5427148CDEB3B8D56F283BC031712,9,
Everlasting_summer\Content\main\hud\плашка_предупреждашка.json,0601301E4941080C1C9F79A52D10F692,"Дорогой товарищ! Мы — команда Summer's Builders, рады 
приветствовать тебя на бета-тестировании нашей
 игры ""Бесконечное Лето 3D"" версия 2026 года, по мотивам 
визуальной новеллы ""Бесконечное лето""!
Эта версия игры нестабильна и предназначена для тестирования, 
выявления багов для последующего их исправления разработчиками.
В текущей сборке доступны 5 сюжетных дней, различные активности. 
Некоторые фичи отключены до следующего обновления.
 Красивые интерфейсы, звукорежиссура, дальнейший сюжет 
и многое другое появятся уже в финальной стадии разработки.

Рассчитываем на обратную связь. Так же мы будем рады услышать
 пожелания.
Сообщить о багах и игровом опыте, впечатлениях, вы можете в
 наших соцсетях:
тгк @everlastingsummer3d
вк @everlastingsummer3d
Мы так же высоко ценим фан-творчество и видео-обзоры. 
Присылайте, лучшее опубликуем!

Надеемся, что проект порадует вас!
Желаем приятной игры!","亲爱的同志！我们是 Summer's Builders 团队，
很高兴欢迎您参加我们游戏
《永恒之夏3D》2026年版本测试，
本作改编自视觉小说《永恒之夏》！
该版本游戏不稳定，仅用于测试
和发现 Bug 以便开发者修复。
当前版本开放 5 天主线剧情及多种活动。
部分功能已暂时禁用，将在下次更新中恢复。
 精美界面、音效、后续剧情
等内容将在最终开发阶段亮相。

我们期待您的反馈，也欢迎
 提出建议。
您可以在我们的社交媒体上
 报告Bug、分享游戏体验和感受：
TG @everlastingsummer3d
VK @everlastingsummer3d
我们同样高度赞赏粉丝创作和视频评测。
 欢迎投稿，最优秀的作品将被发布！

希望本项目能给您带来快乐！
祝您游戏愉快！"
Everlasting_summer\Content\main\hud\плашка_предупреждашка.json,F444E4B44C9F16389FE688B3A62D4720,Принять,接受
Everlasting_summer\Content\main\hud\подсказки\выбор_убигать.json,E7DCFA1D4860FF7C37702AA424926581,Сбежать или остаться,逃跑还是留下
Everlasting_summer\Content\main\hud\подсказки\выборы_сюжета.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\подсказки\диалоги_СНпс.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\подсказки\инвентарь_город_подск.json,E5328555423EFFA32728B0B2B844B56F,Продолжить,继续
Everlasting_summer\Content\main\hud\подсказки\инвентарь_город_подск.json,24906131489CD66E97B86487949BB206,Найдите ключ в квартире.,在公寓里找到钥匙。
Everlasting_summer\Content\main\hud\подсказки\инвентарь_город_подск.json,88FFC6684CB74E9CB089D9B7ADCD234E,"Нажмите I, чтобы открыть инвентарь,
 выберите ключ и нажмите применить
 возле двери.","按 I 打开背包，
 选择钥匙并按下 E 键使用，
 请紧贴着门使用。"
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,001CB7674C6F98F33F77FE9871A01503,Переодеться,换衣服
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,11AD13F14A33749C29AC80A5EBED2B75,Нажмите T чтобы использовать фотоаппарат,按 T 使用相机
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,2225C32A474CB2C02543539C119BC934,Меню задания,任务菜单
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,3D0CD4B343771F248771A3B5B64B8E6E,demo,
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,35AACB6A43B6AC48112C738E7CD19125,Space пропустить,空格键跳过
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,1AC989FF46B60FDBC8AB109C0E464802,Найти ключ,寻找钥匙
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,DC9C515D4C7E06BFC1C673AF1B5F7AA2,Маркер задания,任务标记
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,TextBlockDefaultValue,Text Block,Text Block
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,0DD480B04EB63390F77F7B8508EBF356,Задание обновлено,任务已更新
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,4B97EB6245FECC4FABFDFE847CFF0605,Прячься!,躲起来！
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,50D056CF4721CA914094E9999E0A1394,Ваша колекция обновлена ,您的收藏已更新
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,F584BB4E4010B6C92C65378235E2008F,"Чтобы включить фонарик, нажмите F",按 F 开启手电筒
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,767ED89D444F5C142F0AD3A0CB2ED789,Для просмотра нажмите H,按 H 查看
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,153AC885486B0C4F18E1A0B622C6226D,Доступно в свободной игре,在自由模式中可用
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,CA6315184397B0036927F2BF1A69FF60,Нажмите Q чтобы позвать шурика,按 Q 呼叫舒里克
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,AC21AE114DBE545B8C387CB3A5B41A71,+,
Everlasting_summer\Content\main\hud\подсказки\нажмите1.json,9B7D6C5E41652173A6766CB8B9C921DF,I - инвентарть,I - 背包
Everlasting_summer\Content\main\hud\подсказки\настройки.json,7BA07BB4435D665A1D38F799159EC1A5,Высокие,高
Everlasting_summer\Content\main\hud\подсказки\настройки.json,6EBF590F4855D594A5EFC6897D8729E5,Настройки,设置
Everlasting_summer\Content\main\hud\подсказки\настройки_окно.json,A215F9A9475FA01E935135BBEBB63E79,Настройки,设置
Everlasting_summer\Content\main\hud\подсказки\настройки_полоска.json,FADEFA364074FC2BF850619020EF4DAE,Настройки,设置
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,68A23316444ABFF301C6AAA96BE5A374,побежать за ним,追他
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,8A044E174EC2D4998F2320BDD0D3A7B4,фон,背景
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,41F7BF2D41A7C83ABDD7FD969528C3F6,похвалить книгу,称赞这本书
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,9B54BD4745D64D6DC0AC0FA72A36027F,спорить и проиграл,打赌并输了
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,ED4F203C4DA8CDE868645A9426934AAE,спорить и выйграл,打赌并赢了
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,64DF20F84307CB86F909C084DB5EA932,1 день,第 1 天
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,3496BC3447FD966DA4C08ABA525A10ED,пройиграл ульяне 1,输给乌里扬娜 1
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,34396B5644F83C164CB88CA373490C20,ответить славе ?,回答斯拉维娅？
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,6D58C55547BE1DF8FDCF4A954ADAAF10,попытаться отнять?,试图拿走？
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,D63652C24859D670E0067FB43BFB0590,пройиграл ульяне 2,输给乌里扬娜 2
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,65EB53CF42C28CB2B2B19F998D627326,проиграл алис,输给阿丽夏
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,83C3817C4FC0B3FC05B48AA203501232,выйграл всех,赢了所有人
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,ECF801CD442F7CE0C352658DC017113D,пошел с Алисой,和阿丽夏一起去
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,D9C2D6B74F6E6EB4217EB291AA418B07,проиграл лена,输给列娜
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,F50165AF4772292641289A8F2F39ED87,3 день,第 3 天
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,065B41104F9486A3A379DEAF70AC6089,сесть с леной,和列娜坐在一起
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,03E7B05B42CA5E753FFF8CBA46BCB1CC,я пойду с тобой,我跟你走
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,CC95F19D43E4904E182FED83B0BCEA58,я приду лена,我会来，列娜
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,3B914BB14B31C490DF5E099BFF51D636,стоит пойти посмо,应该去看看
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,639E79C7475121BDD985338D7CE56423,я приду алиса,我会来，阿丽夏
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,8F6262224E9D29AFB78575B78731E8E3,сказать был с алис,说和阿丽夏在一起
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,4A56C9104D7CC9205B32FBBAF93A8FC1,пойти к алисе,去找阿丽夏
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,A5A1FE7B4C4B55FB1BA8FF9B409A1E2E,был у кибер,去过赛博
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,87A2AADE4A4B5960AB6E3FBBBF00A159,был 1 ,去过 1
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,16C9FA4E4BFEF80C962C108B84591C0B,обещ лен и не пришел,答应了列娜但没来
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,594DA3A74F502366103E1BBEA49F9170,спортивка помог,帮了体育社团
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,FCDA7E984A41BCE615938AB2196EB977,уборка славя,和斯拉维娅打扫
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,D75C59FD42F7BD375D45FCB958EA4D48,2 день,第 2 天
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,DEC7998B45857BD7A9B13B9B972DA26D,помог библ,帮了图书馆
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,7EFF1821494DF5D6A2B1ECA291C09295,остать и помочь,留下来帮忙
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,30E6B46A45C19EE2CA0646BE9D8937E7,4 день,第 4 天
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,675753234865CAA06C37DB8609592FA2,пойти с мику,和未来一起
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,E4166D844E11007A3C7044B4EC0E4CE2,на тебе бы это смотр,你穿这个应该很好看
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,49A0FDE149248CE9E9933CBCEF8B15D5,воровраных конф,偷来的糖果
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,A367D38940AD79172EE68094C3C88787,спросить что это,问问这是什么
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,D27570CF40577D09537CB3AD51BF03DE,дать алисе уголь,给阿丽夏活性炭
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,238DFB714E06697B2C9778AE01C34486,сьесть яблоко,吃掉苹果
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,DE7A874F49130392E2CECCBECD14055F,искал у лод,在船边找过
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,258E7DA0427F081557FB3182095B9514,подпись мед,医务室签名
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,D25786DF4433741AC2E6A4A6C46F72EA,искал в лесу,在森林里找过
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,8CA2EB654DF0C8566079D397BB3F8341,искал в домике,在小屋里找过
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,47CF1ED646EA65C06068AE81ABCA27DD,пошел один,自己一个人去
Everlasting_summer\Content\main\hud\подсказки\руты_выбераем.json,CFF651004588DAFD18A27CB862B9DAE3,пошел со Славей,和斯拉维娅一起去
