File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_047_алиса.json,CFA702E0498E1831512D479882DEF9AF,"Алиса - ""Никогда их не любила.""","阿丽夏 - ""我从来都不喜欢他们。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_048_семен.json,725AED2B41FF5185B432809D6253CC23," ""Перебила она меня.""","""她打断了我。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_049_алиса.json,0C69399F4C562B7726265FB5566AA680,"Алиса - ""Совершенно там нечего делать!""","阿丽夏 - ""这种聚会上一点有意思的事情都没有！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_050_семен.json,90718DEB4A1912FFAABF9FB65A8C8DFD,"Семён - ""Ясно…","谢苗 - ""我明白了..."""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_051_семен.json,BDB730674FD0CB551602A69771EBB939,"Семён - "" И чем планируешь заняться тогда?""","谢苗 - ""那么你有什么计划呢？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_052_семен.json,C2C329AE49A099371F46CE8DC3102CDD,"""Спросил я лишь для поддержания разговора.""","""我继续问下去，只是想要继续谈话。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_053_алиса.json,E6D73C8245E562C0D4D9BBBF65276EB5,"Алиса - ""Буду репетировать дальше.""","阿丽夏 - ""我会继续练习。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_054_семен.json,80D5EF4F4122C5E0E727008FB02305B0,"Семён - ""А что ты репетируешь?""","谢苗 - ""练习什么？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_055_алиса.json,CAEDD35445AE91381D3FB782E7D5CCE7,"Алиса - ""Песню, придурок! Ты же слышал!""","阿丽夏 - ""那首歌啊，傻子，你都听到了好不好！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_056_семен.json,3B2324AC46E3906CADC2F1840C3C23D8,"""Алиса совсем вышла из себя, так что ещё пара неудачных вопросов – и пришлось бы спасаться бегством.""","""阿丽夏完全生气了，我只要再说错几个字，我的人生就完蛋了。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_057_семен.json,56A1891E4A8004257526E39C0FF529AE,"Семён - ""А чья это песня?""","谢苗 - ""那首曲子是谁写的？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_058_алиса.json,0771F5C74021341887526C8D607E65E3,"Алиса - ""Моя!""","阿丽夏 - ""我写的！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_059_семен.json,E6E4D79B45912630F808FB94D8A28C9E,"Семён - ""Сама придумала?""","谢苗 - ""所以说，就是你自己写的？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_060_алиса.json,52487A6F4BF4964534B37780F945209E,"Алиса - ""Сама!""","阿丽夏 - ""我自己写的！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_061_семен.json,F3C4EA1F4C8EE53AFD151CA9DE527498,"Семён - ""Круто…""","谢苗 - ""厉害..."""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_062_семен.json,365071514593825A35B6628C975BADD0," ""В воздухе повисло неловкое молчание.""","""空气中弥漫着一种尴尬的沉默。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_063_семен.json,7DA0890E43777F0BED296FAE9AC0AA7A,"Семён - ""Ладно, тогда…""","谢苗 - ""那好吧..."""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_064_алиса.json,16A6EFF540BBB4B3161D728DD148CE32,"Алиса - ""Не хочешь послушать?""","阿丽夏 - ""你不想听吗？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_065_семен.json,72268D2E4D4C25BF8982AA9A0C35114F,"Семён - ""Я, кажется, уже слышал.""","谢苗 - ""我刚才不是听到了吗？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_066_алиса.json,914A91D743D0418FA72FF6A6F02BEC26,"Алиса - ""Я не про это!""","阿丽夏 - ""我不是那个意思！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_067_семен.json,08EE78224FE08C7D747389AF46BE2759,"""Она надула губы.""","""她撅起嘴来。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_068_алиса.json,2B47F3B1431EC4EB7FD969BB50DB716E,"Алиса - ""Целиком! Это же только пробная репетиция.""","阿丽夏 - ""整个曲子！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_069_семен.json,943C999D4AD87A2799FC3593A76360C7," Семён - ""Ааа… Ну, давай, играй…""","谢苗 - ""啊...那好吧，赶快开始吧..."""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_070_алиса.json,CED7405046197B62EB54AE8E03B791FD,"Алиса - ""Сейчас не хочу.""","阿丽夏 - ""不是现在！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_071_семен.json,43E28FED4B99FC972E8AB8B3121EB02B,"Семён - ""Тогда не играй…""","谢苗 - ""那就不要表演了..."""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_072_семен.json,AF1F8A044C6283AE0FD8D2871AF27E14,"Я уже не знал, чего она от меня добивается.""","""我不太明白她想要我做什么。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_073_алиса.json,B5F6C4EC4CFC915804AC9FB282E596E2,"Алиса - ""Значит, не хочешь?""","阿丽夏 - ""你是说你不想听我表演。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_074_семен.json,524FEBBD46EF7A83BA2D338370FDF9E0,"""Похоже, я её расстроил.""","""好像我让她失望了。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_075_семен.json,F9DCDF684F2B0A7B0C900497B4CFC1BA,"""После такого логично было бы ожидать удара гитарой в лоб или ещё чего похуже.""","""我准备防御砸向我头上的吉他一击甚至是更加暴力的。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_076_семен.json,327004A14D9E62470DEFE69981C75A17,"Но Алиса всего лишь сделала обиженное лицо.""","""不过接下来的只是阿丽夏失望的表情。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_077_семен.json,2F3F047C4D181622BA911B9A54C53AB9,"Семён - ""Я же говорю – хочу.""","谢苗 - ""我想听啊，我告诉你了。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_078_алиса.json,04896FB041C171E444A3EEB06754F55C,"Алиса - ""Тогда приходи сюда вечером – я для тебя сыграю.""","阿丽夏 - ""那晚上来这里找我，我给你表演。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_079_семен.json,D9C797D04E68428FCCC7F7B2430755B6,«Для тебя»?,"""'给我表演'？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_080_семен.json,62A657AD430FCB6158BE2BB7B0478370,"Как трогательно.""","""好可爱呀。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_081_семен.json,CF2FB5E142643D87A640729DA9E23B21,"Семён - ""Вечером же танцы.""","谢苗 - ""今晚是舞会啊。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_082_алиса.json,517A7AEE4CD447EE7EB8CC9706010BD2,"Алиса - ""Ты же сказал, что не пойдёшь!""","阿丽夏 - ""你说了你不会去的！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_083_семен.json,60B5C23248CA7694E622479B86613FA3,"Я такого не говорил…""","""我好像没说那个啊..."""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_084_семен.json,6268170440BE7B3DF2B4D4946860C798,"Хотя, признаться, идти мне действительно не хотелось, но без крайне веской причины с ДваЧе лучше не связываться.","""说起来我也不怎么想去那个舞会，不过和阿丽夏呆着也没什么意思。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_085_семен.json,90B6868D40CEB1C2E556CA837C7E405F,"Семён - ""Ольга Дмитриевна не поймёт…""","谢苗 - ""奥尔加·德米特里耶夫娜不会喜欢的..."""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_086_алиса.json,B3CBAC9B4FF6ED7A48AE49B05E1255D8,"Алиса - ""Да плевать на неё!""","阿丽夏 - ""见她的鬼去吧！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_087_семен.json,E3BBB79A47C3F48B8261AEA67FD9D271,"Сказала Алиса в сердцах.""","""阿丽夏愤怒地说。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_088_1__я_приду\д381_001_семен.json,D7B400A7467EFD70F83D6CA2FF692C20,"""Я решил, что между позором на танцах и бешеными умениями Двачевской на гитаре лучше выбрать второе.""","""要让我从舞会上出丑和观看二酱的疯狂吉他演奏中选择的话，还是后者好一些吧。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_088_1__я_приду\д381_002_алиса.json,D8C04CD94D0D934D0DA9E08767366EE6," Алиса - ""Вот и отлично.""","阿丽夏 - ""好孩子。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_088_1__я_приду\д381_003_семен.json,62BC9B5F4357ABD0EB48668F02C59191,"""Она как-то странно улыбнулась.""","""她笑得好奇怪。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_088_2__нет_извини\д39_00001_семен.json,3D9F22954A9F033AE9992B9699EA88F4,"Такое развитие событий никак не входило в мои планы.""","""这和我计划的完全不一样。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_088_2__нет_извини\д39_00002_алиса.json,9682EF2C4754A95A48040CB6CF417DFE,"Алиса - ""Да и надо больно!""","阿丽夏 - ""算了，反正也没人在乎。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_088_2__нет_извини\д39_00003_семен.json,6F2B4B2E4F578D67F59A0990F6CDC88E,"Она обиженно фыркнула и отвернулась.""","""她叹着气离开了。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_089_семен.json,016613F24C2BA8B4FDBD3681D2ED7ABA,"""От мыслей о правильности этого решения меня отвлекла музыка, призывающая пионеров на обед.""","""我正在琢磨自己的决定对不对，这时午饭的铃声响起了。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_090_семен.json,0C62A9FC453326815E0CDA9CC15374EE,Я посмотрел в сторону столовой.,"""我往食堂那边看过去。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_091_семен.json,D20EB60D40B7E0D95168D2A02E190A42,"""Пожалуй, уже действительно пора – голод не тетка.""","""该走了，食物在召唤我。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_092_семен.json,F354162E4FF5A02AAAB585818FFB70F3,"""Обернувшись в сторону сцены, я хотел позвать Алису с собой.","""我转过身想要叫上阿丽夏一起。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_093_семен.json,8548FA1C416443C49BB7B1AFEB518079,"""Но она как сквозь землю провалилась.""","""不过她看起来垂头丧气的。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_094_семен.json,3C217D5546A70970609BD786F54F8ED2,"Семён - ""Знать, когда вовремя уйти, должен любой музыкант.""(важное)","谢苗 - ""音乐家要知道什么时候该离开。""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_1__пойти_на_сцену\д38_095_семен.json,2BD15A734AA244B1B6F19B9B250C9E58,"""Пробурчал я себе под нос.""","""我嘀嘀咕咕的抱怨道。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_001_семен.json,067ADC534C920C713DDEA391F0816199,"И пусть себе играет, мне сейчас не до этого.""(важное)","""那是谁很重要吗？我不是有自己的事情要做吗？""(важное)"
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_002_семен.json,24259F244E1EB520EB0C41A891593AE9,"""Я вернулся в домик вожатой.""","""我回到了辅导员的小屋。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_003_семен.json,8F0BEFF749C7BFDCB96666A3902949A8,"""Ольга Дмитриевна вальяжно развалилась на кровати и читала книжку.""","""奥尔加·德米特里耶夫娜懒洋洋的躺在床上看着书。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_004_ольга.json,38EA02D04B5AA152CC394D879F67A64F,"Ольга Дмитриевна - ""Семён! А ты что здесь делаешь?""","奥尔加·德米特里耶夫娜 - ""谢苗！你在这里干什么？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_005_семен.json,D021AE214CFEFC21D162CABF64DC5723,Это мне бы стоило спросить.,"""我也想问她这个问题呢。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_006_семен.json,A62923774956DACBB012648BCADEA1B4,Да я забыл кое-что…,"""我忘了点东西..."""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_007_семен.json,2E562A894CB9FB81F1CC0DB417B1EE0C,"Вот и вернулся.""","""所以就回来了。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_008_ольга.json,3DEABF6B48BF81AF0BF296ABE5D5826A,"Ольга Дмитриевна - ""На линейку ты так и не пришёл!""","奥尔加·德米特里耶夫娜 - ""你集合的时候缺勤了！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_009_семен.json,DC4972C8461DBFFB11EC748251A4FF39,"Семён - ""Да, извините…""","谢苗 - ""噢，是啊，我道歉..."""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_010_ольга.json,E77F8E1B4E0C4D56C274C7B228ABA74D,"Ольга Дмитриевна - ""Ладно.","奥尔加·德米特里耶夫娜 - ""算了。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_011_ольга.json,9AB17D2D40F6675A597933AAB88A747E,"Ольга Дмитриевна - "" Это всё равно не отменяет того, что ты должен сегодня заняться чем-нибудь полезным.""","奥尔加·德米特里耶夫娜 - ""不管怎样，你今天必须要做服务社会的事情。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_012_семен.json,5BE066D24BF8019BA3B65D940049D38F,Я и планировал.,"""就和我打算的一样。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_013_семен.json,FB09013D45DF19DF41F10BB10124618B,"Только полезным для себя, а не для окружающих.","""不过我对服务社会有自己的理解。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_014_семен.json,59319EEF4359A71233D6C3A208E18530," Семён - ""Например?""","谢苗 - ""比如？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_015_ольга.json,9C20A51B4BED239E345975AA3A05CF4D,"Ольга Дмитриевна - ""Можешь пойти на площадь помочь убраться. Там за главную Славя.""","奥尔加·德米特里耶夫娜 - ""你可以去广场，帮忙扫除，斯拉维娅在那里负责。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_016_семен.json,D863A9CD49B746228E1F56854D167C46,"Странно, пару минут назад на площади никого не было.""","""奇怪，我刚刚到过那里，一个人都没有。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_017_ольга.json,F524E7FE44BD0B812DC61B9F2810AA88,"Ольга Дмитриевна - ""Или зайти к ребятам в кибернетический кружок – им там что-то нужно было.""","奥尔加·德米特里耶夫娜 - ""你也可以去电子社团给那些男生帮帮忙，他们请求过我。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_018_семен.json,42E822B84E77D99A8B264CB83028054A,"""Опять «отцы-основатели»!""","""又是那些“发明之父”们！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_019_ольга.json,4AD1A3FC453FEDC788B9DD83AAF1C232,"Ольга Дмитриевна - ""Ну и, наконец, можешь помочь спортивному клубу.""","奥尔加·德米特里耶夫娜 - ""最后，你也可以在体育社团帮忙。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_020_семен.json,3944E0D24045591855545B981BCC67D3,"Семён - ""А там что?""","谢苗 - ""他们是干什么的？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_021_ольга.json,B92707AD440F8ADF9BD2EC8C4258522F,"Ольга Дмитриевна - ""Они ремонтируют спортплощадку: чинят лавочки, сетку на воротах меняют и прочее по мелочи.""","奥尔加·德米特里耶夫娜 - ""他们正在打扫运动场：修理长椅，更换球门网等等。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_022_семен.json,32D055804E2BE0E49912C49B7F487DAE,"Честно говоря, ни один из вариантов меня не устраивал.""","""说真的，这些工作没有一个适合我。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_023_семен.json,75684ECA454D6CEF3B25549384A5B83B,"Почему она всегда пытается нагрузить меня какой-то работой?""","""她为什么总是想让我干活儿？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_024_семен.json,4C0E5B574AD89D50FFA1DE92FB1F151F,"Серьёзно – кроме Слави, никто здесь особо не перетруждается, а отдельные личности, и того больше, в полной мере наслаждаются молодостью и тунеядством","""讲真，除了斯拉维娅，没有人在这里工作，而有的人在这里只是在享受她们的青春。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_025_семен.json,65BADC4340946059345652B2E264F7BD,"Все попытки вожатой занять меня чем-то, казалось, преследовали одну цель – не дать мне понять, где я нахожусь.""","""辅导员的每一个决定都是让我忙起来，作用都是一个：防止我发现这是哪里。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_026_семен.json,D59472B646FE19832ED4968D1072652B," ""Ведь действительно, когда ты ловко орудуешь метлой, борясь с мусорной армадой, экзистенциальные мысли отходят на второй план.""","""真的，有深度的至关重要的那些问题都被她用扫帚一把扫清，连带着尘土和垃圾一起请出大门。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_027_семен.json,82E676FB4326CD21D4AC159966AC11BE,"В моём случае такая трудотерапия могла бы пойти на пользу, но, как больной гангреной будет до последнего отказываться от ампутации, так и я до последнего буду защищать свой образ мыслей.""","""对于我来说，也许去干活儿能有些收获，不过我决定像生了坏疽却拒绝截肢的人一样，坚持我的信念。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_028_семен.json,7E08C8EF4B703263A185B6B4840E9EA8,"Семён - ""Знаете, у меня, вообще-то, свои планы были.""","谢苗 - ""我已经有了我自己的安排。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_029_ольга.json,ECB748024664BB82B07B5BA6C9217806,"Ольга Дмитриевна - ""Да? Это какие же?""","奥尔加·德米特里耶夫娜 - ""真的吗？是什么样的安排呢？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_030_семен.json,777126BF4797738F87B6A5B63333A3B5,"""Она оживилась.""","""她来了精神。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_031_семен.json,DE1898DE4BA4FDC2FBB566B8C2BD6AE0,"Семён - ""Ну…""","谢苗 - ""这个..."""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_032_семен.json,B64765224A79516CBC373DA608A7AC4A,"Не могу же я ей в самом деле рассказать всё, что у меня на уме!""","""我不能把自己真实的想法告诉她！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_033_семен.json,0350178C4AD24AF67DD15AA2C1BFAB67,"С одной стороны, почему бы и нет?""","""另一方面来说，告诉又有何妨？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_034_семен.json,7B6EC7CD4DAC33ED7A3117AE5983D7A5,"""Но, с другой – это может быть опасно!""","""不行，那太危险了！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_035_семен.json,13768BED476F53D2535F78B52291B62E,"По крайней мере сейчас сохраняется какое-то хрупкое равновесие, и мне ничего не угрожает.","""至少现在我可以保持一个不受威胁的微妙状态，"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_036_семен.json,9FD000954DFEDD66690D63B979DCBF4E,"Хотя бы с виду.""","""所有事情都保持着平衡。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_037_ольга.json,92ABEB2549F26C52FDFCF789935F8AF8,"Ольга Дмитриевна - ""Так я и думала!""","奥尔加·德米特里耶夫娜 - ""就和我想的一样！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_038_семен.json,E1DC8F694FB0240BF2C613828EAC5A2C,"""Что именно [курсив]думала[конец] вожатая было понятно и так.""","""她是怎么想的还是个谜。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_039_ольга.json,47D546B24B39DA2CCC153BBB80303B70,"Ольга Дмитриевна - ""Видимо, ты ещё до конца не понял, как важно участвовать в общественной жизни","奥尔加·德米特里耶夫娜 - ""你大概还不知道参加社会活动有多么重要吧？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_040_ольга.json,E323426247B9B578D97FC1BF40215737,"Ольга Дмитриевна - "" Ведь только так ты сможешь стать образцовым пионером.""","奥尔加·德米特里耶夫娜 - ""这是成为光荣的少先队员必须要做的！"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_041_семен.json,5598B1EF427286E9418FCDBFEE63B9F7,"Ещё одной длинной лекции на эту тему я бы просто не пережил, поэтому решил согласиться на предложенные ей варианты.""","""我不想再听一场无聊的演讲，所以决定找一个活儿干。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_042_семен.json,97F526E34E5912AA389C0BBC667A2545,"В конце концов, ответы в этом мире можно найти в самых неожиданных местах.","""有时候答案就在这个世界上最不可能的地方，"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_043_семен.json,C028B10245DBF2284EDE27AA5E3E510C,"Наверное...""","""至少我想这样相信..."""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_044_ольга.json,EEC9D11942AE1644B833DAAD3139CD19,"Ольга Дмитриевна - ""Ну? Или мне за тебя выбрать?""","奥尔加·德米特里耶夫娜 - ""那么，要我来帮你选择吗？"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_045_семен.json,9302EC0942E28B8660C4A08A7DC84D7E,"""Голос вожатой не терпел возражений.""","""辅导员的声音变得威严起来。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_046_семен.json,0DE83D984B66EB109AF80A96CD727181,"Семён - ""Уж как-нибудь сам...""","谢苗 - ""我自己就可以的，谢谢..."""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_047_семен.json,7B69440448AA5CF716E32D8C919D9148,"""Проворчал я себе под нос и вышел из домика.""","""我嘀嘀咕咕的向外走去。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_048_1__помогу_славе\д391_001_семен.json,C4EA919E466040C0C2D307B73BC04A60,"Из двух – ну или из трёх – зол надо выбрать меньшее.""","""两害相权取其轻，现在是三害。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_048_1__помогу_славе\д391_002_семен.json,53052E1E42AB7640EBAEF0BD6C5A9C60,"""Славя злом в принципе не являлась – поэтому и выбор очевиден.""","""斯拉维娅不是害，所以我的选择很明显。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_048_1__помогу_славе\д391_003_семен.json,05B8BDA84A00EBCD9F51438FAC23597F,"""Любой нормальный человек хочет жить в чистоте, но обычно уборка казалась мне сродни занятиям в тренажёрном зале – полезно, но не для меня.""","""有些激进的人总是不停地打扫屋子，可我觉得这和在健身房锻炼一样，有好处，但是我就是不想去。"""
Everlasting_summer\Content\main\звуки\озвучка_3_день\04_день\д3_155_2__пойти_в_домик\д39_048_1__помогу_славе\д391_004_семен.json,3E2DE9F247AB6DF66E940E8B0FB517F5,Однако красить лавки или находиться в обществе двух будущих гениев российской (или советской?) науки ещё хуже.,"""然而，给长椅上漆或者陪同几个未来的俄罗斯（或者是苏联？）天才搞发明更让我烦。"""
